target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1682.83	3227.06	53.5827
Y110A7A.10.2	1787	1653.83	1.60857e-08	2.71774e-10
F27C8.1.1	1739	1605.83	314	5.46372
F27C8.1.2	1931	1797.83	0	0
F07C3.7	1738	1604.83	624	10.8646
F52H2.2a	1740	1606.83	462.683	8.04585
F52H2.2b	1738	1604.83	93.3171	1.62477
T13A10.10a	1796	1662.83	491.29	8.25559
T13A10.10b	1598	1464.83	25.7103	0.490432
C55C2.5a	1834	1700.83	149.43	2.45492
C55C2.5b	1606	1472.83	8.63567	0.163833
C55C2.5c	1671	1537.83	18.9339	0.344026
C55C2.5d	1618	1484.83	0	0
T11F9.4a	1750	1616.83	492.69	8.51468
T11F9.4b	1682	1548.83	110.31	1.99007
F54D12.3	1503	1369.83	59	1.20349
F28F9.4	1464	1330.83	51	1.0708
Y53H1C.1a	2080	1946.83	2449.09	35.1508
Y53H1C.1b	1958	1824.83	309.072	4.73255
C50F2.9	258	135.226	8	1.65305
C50F2.10	358	227.658	13	1.59558
F54B8.5	270	145.608	2	0.383798
Y38H6C.22	381	249.802	3	0.335569
T22H6.5	606	473.022	102	6.02527
T22H6.7	702	568.826	243	11.9367
M79.1a	4081	3947.83	865.213	6.12382
M79.1b	4012	3878.83	521.269	3.75508
M79.1c	3997	3863.83	53.5186	0.38703
C24F3.5a	4719	4585.83	308	1.87668
C24F3.5b	4730	4596.83	7.56049e-08	4.59568e-10
F12B6.1a	6670	6536.83	0.0303407	0.000129693
F12B6.1b	6624	6490.83	559.97	2.41058
Y39D8C.1	5546	5412.83	1371	7.07735
Y53C10A.9	4805	4671.83	210	1.256
AC3.3	1405	1271.83	333.882	7.33538
F19G12.7	1719	1585.83	1	0.0176198
Y5H2A.3	1060	926.826	9	0.271332
Y105C5A.4	1008	874.826	0	0
C03A7.7	1174	1040.83	156.369	4.19788
C03A7.8	1317	1183.83	228.525	5.39389
C03A7.14.1	1523	1389.83	414.352	8.33042
C03A7.14.2	1506	1372.83	18.6617	0.379834
R09F10.2	1212	1078.83	90.4294	2.34215
F35A5.3	1271	1137.83	100	2.45574
T01D1.6	1273	1139.83	221	5.41765
W09B12.1.1	2532	2398.83	74.9633	0.873187
W09B12.1.2	2468	2334.83	223.037	2.66919
Y44E3A.2	2208	2074.83	372	5.00978
Y48B6A.8	2202	2068.83	76	1.02647
Y48B6A.7	1930	1796.83	20	0.311015
C42D8.5a.1	3082	2948.83	1120.28	10.6153
C42D8.5a.2	3105	2971.83	56.117	0.527629
C42D8.5b	1383	1249.83	94.6061	2.11508
ZK455.1.1	2831	2697.83	7501.03	77.6899
ZK455.1.2	3072	2938.83	60.9715	0.57971
F54H12.1a	2739	2605.83	26934.8	288.82
F54H12.1c.1	2562	2428.83	0	0
F54H12.1c.2	2500	2366.83	0	0
K11G12.2	1957	1823.83	33	0.505578
K11G12.7	1659	1525.83	23	0.421192
K03F8.2	1800	1666.83	36	0.603489
ZK973.5	1666	1532.83	4	0.0729163
T09A5.3	1692	1558.83	30.1792	0.540964
ZC504.2.1	1770	1636.83	86.1487	1.47063
ZC504.2.2	1732	1598.83	57.8513	1.01104
C40C9.2	1909	1775.83	16	0.251754
R02E12.8	1680	1546.83	10	0.180641
D2092.3	1386	1252.83	50	1.11516
R01E6.4a	2015	1881.83	38.0594	0.565119
R01E6.4b	1570	1436.83	15.9406	0.309997
T05C12.2	1595	1461.83	7	0.133801
F25G6.4	1506	1372.83	149	3.03269
F25G6.3	1822	1688.83	184.025	3.04473
F53E10.2a	2249	2115.83	21.3336	0.281736
F53E10.2b	1616	1482.83	0	0
F53E10.2c	2333	2199.83	0	0
F53E10.2d	438	305.823	0	0
F53E10.2e	1155	1021.83	0	0
F53E10.2f	1071	937.826	0	0
F53E10.2g	1532	1398.83	18.3034	0.365616
F53E10.2h	287	160.852	0	0
F53E10.2i	176	70.6575	0.363029	0.143562
F28F8.1	1617	1483.83	145	2.7305
C31H5.3a	1858	1724.83	24	0.388797
C31H5.3b	1841	1707.83	0	0
R06A4.10a	1702	1568.83	4.11653e-05	7.33186e-07
R06A4.10b	1693	1559.83	0.12306	0.00220444
R06A4.10c	1841	1707.83	22.8886	0.374484
F27B3.2	1460	1326.83	22	0.463304
F48E3.7	1435	1301.83	29	0.622447
F59B1.9a	1692	1558.83	13.9239	0.249586
F59B1.9b	1659	1525.83	10.0761	0.184521
T04C12.6.1	1366	1232.83	53.5318	1.2133
T04C12.6.2	1277	1143.83	15035.1	367.287
T04C12.6.3	1264	1130.83	0	0
T04C12.6.4	1346	1212.83	33165.7	764.097
T04C12.5.1	1335	1201.83	35904.8	834.773
T04C12.5.2	1321	1187.83	0.0111733	0.000262837
T04C12.5.3	1335	1201.83	4224.1	98.2086
T04C12.4.1	1558	1424.83	23526.5	461.373
T04C12.4.2	1553	1419.83	18.0972	0.356152
T04C12.4.3	1474	1340.83	32794	683.407
M03F4.2a	1669	1535.83	21.5174	0.391477
M03F4.2b.1	1596	1462.83	0	0
M03F4.2b.2	1606	1472.83	53712.6	1019.02
M03F4.2b.3	1599	1465.83	0	0
M03F4.2b.4	1541	1407.83	0.00446261	8.85722e-05
M03F4.2b.5	1603	1469.83	66.1258	1.25708
M03F4.2b.6	1576	1442.83	0	0
M03F4.2c	1633	1499.83	29.1054	0.542237
T25C8.2.1	1344	1210.83	6888.62	158.967
T25C8.2.2	1270	1136.83	16185.1	397.814
T25C8.2.3	1343	1209.83	4.40796e-06	1.01806e-07
F17C8.1	4203	4069.83	427	2.93163
C10F3.3	3343	3209.83	60	0.522309
C44F1.5.1	4149	4015.83	73.6849	0.512697
C44F1.5.2	4040	3906.83	339.315	2.42681
T01C2.1	3265	3131.83	464	4.13979
F39C12.2a	2213	2079.83	10.6214	0.142696
F39C12.2b	2533	2399.83	398.571	4.6407
F39C12.2c	2443	2309.83	0	0
F39C12.2d	2049	1915.83	5.92417	0.0864031
F39C12.2e	2611	2477.83	39.8836	0.44976
F57F5.4a.1	2032	1898.83	60.146	0.885073
F57F5.4a.2	1990	1856.83	0	0
F57F5.4a.3	1974	1840.83	852.446	12.9393
F57F5.4b	1052	918.826	174.408	5.30383
C04A11.4	3207	3073.83	1050	9.54481
ZK154.7	2340	2206.83	896	11.3448
