target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1677.83	2894.96	50.6516
Y110A7A.10.2	1787	1648.83	0.0062608	0.000111468
F27C8.1.1	1739	1600.83	239.306	4.3884
F27C8.1.2	1931	1792.83	51.1746	0.837941
F07C3.7	1738	1599.83	675	12.3859
F52H2.2a	1740	1601.83	509.224	9.33234
F52H2.2b	1738	1599.83	40.7757	0.748213
T13A10.10a	1796	1657.83	511.594	9.05906
T13A10.10b	1598	1459.83	18.4065	0.37014
C55C2.5a	1834	1695.83	178.722	3.0938
C55C2.5b	1606	1467.83	0	0
C55C2.5c	1671	1532.83	9.27833	0.177694
C55C2.5d	1618	1479.83	0	0
T11F9.4a	1750	1611.83	206.138	3.75437
T11F9.4b	1682	1543.83	342.862	6.51955
F54D12.3	1503	1364.83	29	0.62376
F28F9.4	1464	1325.83	66	1.46135
Y53H1C.1a	2080	1941.83	2054.48	31.0591
Y53H1C.1b	1958	1819.83	347.102	5.59917
C50F2.9	258	131.411	10	2.23391
C50F2.10	358	222.821	22	2.89844
F54B8.5	270	141.87	0	0
Y38H6C.22	381	245.088	1	0.119778
T22H6.5	606	467.832	81	5.08269
T22H6.7	702	563.832	221	11.5064
M79.1a	4081	3942.83	927.338	6.90443
M79.1b	4012	3873.83	594.662	4.50638
M79.1c	3997	3858.83	0	0
C24F3.5a	4719	4580.83	333.967	2.14021
C24F3.5b	4730	4591.83	38.0334	0.243152
F12B6.1a	6670	6531.83	588.611	2.6454
F12B6.1b	6624	6485.83	16.3889	0.0741792
Y39D8C.1	5546	5407.83	1401	7.60525
Y53C10A.9	4805	4666.83	260	1.6355
AC3.3	1405	1266.83	252.898	5.86038
F19G12.7	1719	1580.83	1.03107	0.019147
Y5H2A.3	1060	921.832	6.63742	0.211371
Y105C5A.4	1008	869.832	0	0
C03A7.7	1174	1035.83	130.874	3.70906
C03A7.8	1317	1178.83	177.62	4.42323
C03A7.14.1	1523	1384.83	302.817	6.41921
C03A7.14.2	1506	1367.83	11.3801	0.244238
R09F10.2	1212	1073.83	103	2.81578
F35A5.3	1271	1132.83	86	2.2286
T01D1.6	1273	1134.83	179	4.63042
W09B12.1.1	2532	2393.83	112.211	1.37607
W09B12.1.2	2468	2329.83	130.789	1.64796
Y44E3A.2	2208	2069.83	404	5.72987
Y48B6A.8	2202	2063.83	78	1.10948
Y48B6A.7	1930	1791.83	16	0.262133
C42D8.5a.1	3082	2943.83	1025.91	10.2304
C42D8.5a.2	3105	2966.83	258.326	2.55607
C42D8.5b	1383	1244.83	54.7683	1.29157
ZK455.1.1	2831	2692.83	8353.92	91.0708
ZK455.1.2	3072	2933.83	146.083	1.46171
F54H12.1a	2739	2600.83	26877.8	303.375
F54H12.1c.1	2562	2423.83	33.9951	0.411729
F54H12.1c.2	2500	2361.83	0	0
K11G12.2	1957	1818.83	48	0.774724
K11G12.7	1659	1520.83	18	0.347448
K03F8.2	1800	1661.83	23	0.406293
ZK973.5	1666	1527.83	6	0.115285
T09A5.3	1692	1553.83	24.1717	0.45667
ZC504.2.1	1770	1631.83	144	2.59051
ZC504.2.2	1732	1593.83	0	0
C40C9.2	1909	1770.83	20	0.331552
R02E12.8	1680	1541.83	11	0.209437
D2092.3	1386	1247.83	42	0.988079
R01E6.4a	2015	1876.83	29.5232	0.461781
R01E6.4b	1570	1431.83	37.4768	0.768367
T05C12.2	1595	1456.83	14	0.282109
F25G6.4	1506	1367.83	139	2.98319
F25G6.3	1822	1683.83	248.038	4.32432
F53E10.2a	2249	2110.83	2.94398	0.040943
F53E10.2b	1616	1477.83	0	0
F53E10.2c	2333	2194.83	0	0
F53E10.2d	438	300.974	0	0
F53E10.2e	1155	1016.83	0	0
F53E10.2f	1071	932.832	0	0
F53E10.2g	1532	1393.83	24.056	0.506654
F53E10.2h	287	156.952	0	0
F53E10.2i	176	66.8496	0	0
F28F8.1	1617	1478.83	119	2.36225
C31H5.3a	1858	1719.83	0	0
C31H5.3b	1841	1702.83	28	0.482708
R06A4.10a	1702	1563.83	0.00170091	3.19294e-05
R06A4.10b	1693	1554.83	5.01017	0.0945948
R06A4.10c	1841	1702.83	23.012	0.396717
F27B3.2	1460	1321.83	20	0.444173
F48E3.7	1435	1296.83	14	0.316915
F59B1.9a	1692	1553.83	0	0
F59B1.9b	1659	1520.83	17	0.328145
T04C12.6.1	1366	1227.83	39.6163	0.947183
T04C12.6.2	1277	1138.83	11734	302.471
T04C12.6.3	1264	1125.83	0	0
T04C12.6.4	1346	1207.83	34708.9	843.594
T04C12.5.1	1335	1196.83	30230.7	741.505
T04C12.5.2	1321	1182.83	1.68065	0.0417112
T04C12.5.3	1335	1196.83	6057.47	148.579
T04C12.4.1	1558	1419.83	17832.4	368.698
T04C12.4.2	1553	1414.83	17.9635	0.372722
T04C12.4.3	1474	1335.83	36763	807.9
M03F4.2a	1669	1530.83	78.7281	1.50973
M03F4.2b.1	1596	1457.83	0	0
M03F4.2b.2	1606	1467.83	52088.2	1041.75
M03F4.2b.3	1599	1460.83	0	0
M03F4.2b.4	1541	1402.83	0.0548786	0.00114841
M03F4.2b.5	1603	1464.83	22.5007	0.450927
M03F4.2b.6	1576	1437.83	33.6614	0.687261
M03F4.2c	1633	1494.83	0	0
T25C8.2.1	1344	1205.83	8962.22	218.186
T25C8.2.2	1270	1131.83	14152.8	367.078
T25C8.2.3	1343	1204.83	0.0406662	0.000990845
F17C8.1	4203	4064.83	465	3.35822
C10F3.3	3343	3204.83	41	0.375558
C44F1.5.1	4149	4010.83	73.5932	0.538644
C44F1.5.2	4040	3901.83	363.407	2.73415
T01C2.1	3265	3126.83	552	5.18242
F39C12.2a	2213	2074.83	0	0
F39C12.2b	2533	2394.83	473.095	5.79925
F39C12.2c	2443	2304.83	0	0
F39C12.2d	2049	1910.83	6.727	0.103347
F39C12.2e	2611	2472.83	24.1781	0.287029
F57F5.4a.1	2032	1893.83	47.9736	0.743634
F57F5.4a.2	1990	1851.83	150.339	2.38325
F57F5.4a.3	1974	1835.83	700.93	11.2083
F57F5.4b	1052	913.832	131.757	4.23258
C04A11.4	3207	3068.83	1090	10.4268
ZK154.7	2340	2201.83	925	12.3326
H15N14.1c	3023	2884.83	3125.57	31.8059
H15N14.1d	2851	2712.83	87.5102	0.946966
H15N14.1e	3123	2984.83	2127.26	20.9218
H15N14.1f	3119	2980.83	0	0
H15N14.1g	370	234.475	162.269	20.316
T20H4.4.1	1622	1483.83	3800.6	75.1911
T20H4.4.2	1697	1558.83	540.395	10.1768
Y50D7A.7	1882	1743.83	5627	94.7263
C02B4.1	4802	4663.83	253	1.59249
F08C6.1a.1	3905	3766.83	524.886	4.09061
F08C6.1a.2	3783	3644.83	842.765	6.78777
F08C6.1b.1	2883	2744.83	4.9805e-08	5.32667e-10
F08C6.1b.2	1133	994.832	313.349	9.24649
F08C6.1c.1	3149	3010.83	0	0
F08C6.1c.2	3027	2888.83	0	0
D2030.10a.1	3225	3086.83	429.426	4.08389
D2030.10a.2	3268	3129.83	145.574	1.3654
D2030.10b	3239	3100.83	0	0
T14B1.2	1220	1081.83	27	0.73266
C02H7.3a	4574	4435.83	264.832	1.75264
C02H7.3b	4428	4289.83	91.1681	0.62388
F32A7.6	1796	1657.83	666.53	11.8026
Y87G2A.4	961	822.832	193	6.88564
B0334.8a	3942	3803.83	4432.74	34.2097
B0334.8b	3978	3839.83	265.261	2.02796
F32A6.4a.1	2176	2037.83	313.513	4.51633
F32A6.4a.2	2137	1998.83	362.554	5.3247
F32A6.4b	1941	1802.83	11.9138	0.193996
F32A6.4c	1787	1648.83	0	0
F32A6.4d	1493	1354.83	82.7819	1.79369
F32A6.4e	1921	1782.83	0	0
F32A6.4f	1107	968.832	0	0
F32A6.4g.1	1107	968.832	0	0
