target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1669.32	2522.88	63.3974
Y110A7A.10.2	1787	1640.32	50.2273	1.28448
F27C8.1.1	1739	1592.32	201.12	5.29834
F27C8.1.2	1931	1784.32	27.8799	0.655442
F07C3.7	1738	1591.32	727	19.1643
F52H2.2a	1740	1593.32	199.331	5.24792
F52H2.2b	1738	1591.32	21.6688	0.571206
T13A10.10a	1796	1649.32	493.768	12.5584
T13A10.10b	1598	1451.32	6.23166	0.180117
C55C2.5a	1834	1687.32	72.7556	1.80877
C55C2.5b	1606	1459.32	0	0
C55C2.5c	1671	1524.32	4.24436	0.116802
C55C2.5d	1618	1471.32	0	0
T11F9.4a	1750	1603.32	98.4569	2.57597
T11F9.4b	1682	1535.32	457.543	12.5011
F54D12.3	1503	1356.32	47	1.45362
F28F9.4	1464	1317.32	27	0.859781
Y53H1C.1a	2080	1933.32	1005.32	21.8129
Y53H1C.1b	1958	1811.32	79.6845	1.84541
C50F2.9	258	124.248	9	3.03855
C50F2.10	358	214.838	16	3.12408
F54B8.5	270	134.456	0	0
Y38H6C.22	381	236.838	17	3.01101
T22H6.5	606	459.411	128	11.6875
T22H6.7	702	555.316	250	18.8849
M79.1a	4081	3934.32	508.596	5.42273
M79.1b	4012	3865.32	99.4036	1.07878
M79.1c	3997	3850.32	0	0
C24F3.5a	4719	4572.32	260	2.38534
C24F3.5b	4730	4583.32	0	0
F12B6.1a	6670	6523.32	140.965	0.906477
F12B6.1b	6624	6477.32	82.035	0.531273
Y39D8C.1	5546	5399.32	616	4.78582
Y53C10A.9	4805	4658.32	109	0.981548
AC3.3	1405	1258.32	66.1947	2.20672
F19G12.7	1719	1572.32	0	0
Y5H2A.3	1060	913.316	2.78765	0.128036
Y105C5A.4	1008	861.316	0	0
C03A7.7	1174	1027.32	42.1009	1.7191
C03A7.8	1317	1170.32	43.0261	1.54221
C03A7.14.1	1523	1376.32	80.4838	2.45304
C03A7.14.2	1506	1359.32	5.67545	0.175143
R09F10.2	1212	1065.32	44	1.73256
F35A5.3	1271	1124.32	23	0.858131
T01D1.6	1273	1126.32	48	1.7877
W09B12.1.1	2532	2385.32	111.812	1.96632
W09B12.1.2	2468	2321.32	100.188	1.81049
Y44E3A.2	2208	2061.32	158	3.21534
Y48B6A.8	2202	2055.32	66	1.34704
Y48B6A.7	1930	1783.32	7	0.164658
C42D8.5a.1	3082	2935.32	0.248986	0.00355823
C42D8.5a.2	3105	2958.32	482.492	6.84162
C42D8.5b	1383	1236.32	48.7596	1.65442
ZK455.1.1	2831	2684.32	3282.03	51.2889
ZK455.1.2	3072	2925.32	84.9677	1.21841
F54H12.1a	2739	2592.32	8690.83	140.633
F54H12.1c.1	2562	2415.32	60.6087	1.05263
F54H12.1c.2	2500	2353.32	0.000699704	1.24723e-05
K11G12.2	1957	1810.32	28	0.64881
K11G12.7	1659	1512.32	23	0.637969
K03F8.2	1800	1653.32	29	0.735794
ZK973.5	1666	1519.32	7	0.19327
T09A5.3	1692	1545.32	36	0.977235
ZC504.2.1	1770	1623.32	162.28	4.1935
ZC504.2.2	1732	1585.32	2.71965	0.0719634
C40C9.2	1909	1762.32	11	0.261832
R02E12.8	1680	1533.32	4	0.109431
D2092.3	1386	1239.32	69	2.33551
R01E6.4a	2015	1868.32	46.1831	1.03692
R01E6.4b	1570	1423.32	15.8169	0.466159
T05C12.2	1595	1448.32	14	0.405489
F25G6.4	1506	1359.32	170	5.24617
F25G6.3	1822	1675.32	212.157	5.3122
F53E10.2a	2249	2102.32	0	0
F53E10.2b	1616	1469.32	0	0
F53E10.2c	2333	2186.32	0	0
F53E10.2d	438	292.305	0	0
F53E10.2e	1155	1008.32	0	0
F53E10.2f	1071	924.316	3.15291	0.143089
F53E10.2g	1532	1385.32	12.3308	0.373386
F53E10.2h	287	149.514	2.55309	0.716309
F53E10.2i	176	63.2988	0	0
F28F8.1	1617	1470.32	74	2.11123
C31H5.3a	1858	1711.32	11.2702	0.276258
C31H5.3b	1841	1694.32	17.7298	0.438959
R06A4.10a	1702	1555.32	0	0
R06A4.10b	1693	1546.32	18.0326	0.489187
R06A4.10c	1841	1694.32	0	0
F27B3.2	1460	1313.32	20	0.638814
F48E3.7	1435	1288.32	26	0.846574
F59B1.9a	1692	1545.32	0	0
F59B1.9b	1659	1512.32	12	0.332853
T04C12.6.1	1366	1219.32	13.1895	0.453759
T04C12.6.2	1277	1130.32	3280.02	121.728
T04C12.6.3	1264	1117.32	0	0
T04C12.6.4	1346	1199.32	16473	576.175
T04C12.5.1	1335	1188.32	8821.05	311.388
T04C12.5.2	1321	1174.32	13.1821	0.470884
T04C12.5.3	1335	1188.32	3871.11	136.652
T04C12.4.1	1558	1411.32	5561.26	165.296
T04C12.4.2	1553	1406.32	0	0
T04C12.4.3	1474	1327.32	18842.6	595.499
M03F4.2a	1669	1522.32	17.6426	0.486151
