target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1671.96	3438.75	55.4792
Y110A7A.10.2	1787	1642.96	0.00038445	6.31202e-06
F27C8.1.1	1739	1594.96	242.079	4.09413
F27C8.1.2	1931	1786.96	27.9212	0.421478
F07C3.7	1738	1593.96	362	6.12613
F52H2.2a	1740	1595.96	435.331	7.35788
F52H2.2b	1738	1593.96	40.6688	0.688238
T13A10.10a	1796	1651.96	577.436	9.42885
T13A10.10b	1598	1453.96	14.5644	0.270207
C55C2.5a	1834	1689.96	84.7073	1.35207
C55C2.5b	1606	1461.96	0	0
C55C2.5c	1671	1526.96	4.29265	0.0758321
C55C2.5d	1618	1473.96	0	0
T11F9.4a	1750	1605.96	207.498	3.48526
T11F9.4b	1682	1537.96	179.502	3.14832
F54D12.3	1503	1358.96	32	0.635182
F28F9.4	1464	1319.96	23	0.470026
Y53H1C.1a	2080	1935.96	2153.07	29.9996
Y53H1C.1b	1958	1813.96	385.934	5.73905
C50F2.9	258	126.927	8	1.70017
C50F2.10	358	217.49	10	1.24027
F54B8.5	270	137.071	0	0
Y38H6C.22	381	239.406	3	0.338018
T22H6.5	606	462.007	76	4.43731
T22H6.7	702	557.959	203	9.81405
M79.1a	4081	3936.96	709.59	4.86185
M79.1b	4012	3867.96	828.41	5.77721
M79.1c	3997	3852.96	0	0
C24F3.5a	4719	4574.96	118	0.695744
C24F3.5b	4730	4585.96	0	0
F12B6.1a	6670	6525.96	141.999	0.586941
F12B6.1b	6624	6479.96	222.001	0.92414
Y39D8C.1	5546	5401.96	764	3.81502
Y53C10A.9	4805	4660.96	103	0.596096
AC3.3	1405	1260.96	127.683	2.7314
F19G12.7	1719	1574.96	1	0.0171272
Y5H2A.3	1060	915.959	5.67929	0.167252
Y105C5A.4	1008	863.959	0	0
C03A7.7	1174	1029.96	99.7308	2.61194
C03A7.8	1317	1172.96	94.404	2.17101
C03A7.14.1	1523	1378.96	121.172	2.37031
C03A7.14.2	1506	1361.96	0	0
R09F10.2	1212	1067.96	45.0388	1.13759
F35A5.3	1271	1126.96	47	1.12498
T01D1.6	1273	1128.96	104	2.4849
W09B12.1.1	2532	2387.96	149.247	1.68591
W09B12.1.2	2468	2323.96	110.753	1.28552
Y44E3A.2	2208	2063.96	295	3.85545
Y48B6A.8	2202	2057.96	53	0.694694
Y48B6A.7	1930	1785.96	8	0.12083
C42D8.5a.1	3082	2937.96	276.67	2.54022
C42D8.5a.2	3105	2960.96	0.00624398	5.68831e-05
C42D8.5b	1383	1238.96	28.3235	0.616658
ZK455.1.1	2831	2686.96	5798.21	58.2086
ZK455.1.2	3072	2927.96	145.79	1.34313
F54H12.1a	2739	2594.96	26068.9	270.986
F54H12.1c.1	2562	2417.96	0	0
F54H12.1c.2	2500	2355.96	0	0
K11G12.2	1957	1812.96	18	0.267818
K11G12.7	1659	1514.96	15	0.267082
K03F8.2	1800	1655.96	21	0.342077
ZK973.5	1666	1521.96	4	0.0708943
T09A5.3	1692	1547.96	26.1755	0.456131
ZC504.2.1	1770	1625.96	85.3395	1.41578
ZC504.2.2	1732	1587.96	10.6605	0.18109
C40C9.2	1909	1764.96	12	0.183401
R02E12.8	1680	1535.96	3	0.0526861
D2092.3	1386	1241.96	56	1.21628
R01E6.4a	2015	1870.96	33.6352	0.484936
R01E6.4b	1570	1425.96	15.3648	0.290652
T05C12.2	1595	1450.96	6	0.111545
F25G6.4	1506	1361.96	126	2.49552
F25G6.3	1822	1677.96	211.022	3.39235
F53E10.2a	2249	2104.96	8.10308	0.103839
F53E10.2b	1616	1471.96	9.63451	0.176558
F53E10.2c	2333	2188.96	0	0
F53E10.2d	438	294.932	4.98364	0.455805
F53E10.2e	1155	1010.96	0	0
F53E10.2f	1071	926.959	0.684806	0.0199279
F53E10.2g	1532	1387.96	12.6744	0.246323
F53E10.2h	287	152.01	0.942425	0.167236
F53E10.2i	176	65.1177	0	0
F28F8.1	1617	1472.96	71	1.30024
C31H5.3a	1858	1713.96	0	0
C31H5.3b	1841	1696.96	24	0.3815
R06A4.10a	1702	1557.96	0	0
R06A4.10b	1693	1548.96	9.10743	0.158603
R06A4.10c	1841	1696.96	13.9051	0.221034
F27B3.2	1460	1315.96	14	0.286972
F48E3.7	1435	1290.96	13	0.271635
F59B1.9a	1692	1547.96	7	0.121981
F59B1.9b	1659	1514.96	0	0
T04C12.6.1	1366	1221.96	65.5155	1.44624
T04C12.6.2	1277	1132.96	9314.19	221.761
T04C12.6.3	1264	1119.96	0	0
T04C12.6.4	1346	1201.96	34283.9	769.405
T04C12.5.1	1335	1190.96	35260.2	798.624
T04C12.5.2	1321	1176.96	11.5645	0.265046
T04C12.5.3	1335	1190.96	8146.32	184.51
T04C12.4.1	1558	1413.96	13432.6	256.258
T04C12.4.2	1553	1408.96	0	0
T04C12.4.3	1474	1329.96	34983.6	709.546
M03F4.2a	1669	1524.96	19.5555	0.345911
M03F4.2b.1	1596	1451.96	0	0
M03F4.2b.2	1606	1461.96	50342.8	928.873
M03F4.2b.3	1599	1454.96	0	0
M03F4.2b.4	1541	1396.96	0.0189239	0.00036541
M03F4.2b.5	1603	1458.96	108.914	2.0137
M03F4.2b.6	1576	1431.96	0	0
M03F4.2c	1633	1488.96	0	0
T25C8.2.1	1344	1199.96	7669.23	172.401
T25C8.2.2	1270	1125.96	13098.8	313.808
T25C8.2.3	1343	1198.96	0.795361	0.0178943
F17C8.1	4203	4058.96	306	2.03358
C10F3.3	3343	3198.96	52	0.438479
C44F1.5.1	4149	4004.96	183.713	1.23736
C44F1.5.2	4040	3895.96	82.2865	0.56973
T01C2.1	3265	3120.96	475	4.10544
F39C12.2a	2213	2068.96	6.69663	0.087309
F39C12.2b	2533	2388.96	329.653	3.72222
F39C12.2c	2443	2298.96	0	0
F39C12.2d	2049	1904.96	0	0
F39C12.2e	2611	2466.96	28.6506	0.313276
F57F5.4a.1	2032	1887.96	41.7811	0.596955
F57F5.4a.2	1990	1845.96	305.282	4.46101
F57F5.4a.3	1974	1829.96	960.937	14.1647
F57F5.4b	1052	907.959	0	0
C04A11.4	3207	3062.96	897	7.89961
ZK154.7	2340	2195.96	871	10.6991
H15N14.1c	3023	2878.96	2729.38	25.5731
H15N14.1d	2851	2706.96	38.5725	0.384372
H15N14.1e	3123	2978.96	2093.54	18.9571
H15N14.1f	3119	2974.96	34.5985	0.313712
H15N14.1g	370	228.925	75.9713	8.95181
T20H4.4.1	1622	1477.96	5283.52	96.4308
T20H4.4.2	1697	1552.96	600.478	10.4302
