target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1682.16	3547.23	56.2925
Y110A7A.10.2	1787	1653.16	1.77481	0.0286593
F27C8.1.1	1739	1605.16	254.28	4.22885
F27C8.1.2	1931	1797.16	18.7205	0.278073
F07C3.7	1738	1604.16	891	14.8272
F52H2.2a	1740	1606.16	452.891	7.5272
F52H2.2b	1738	1604.16	32.1091	0.534329
T13A10.10a	1796	1662.16	666.429	10.7031
T13A10.10b	1598	1464.16	20.5706	0.375049
C55C2.5a	1834	1700.16	156.044	2.45011
C55C2.5b	1606	1472.16	3.54884	0.0643518
C55C2.5c	1671	1537.16	6.40713	0.111269
C55C2.5d	1618	1484.16	0	0
T11F9.4a	1750	1616.16	271.902	4.49114
T11F9.4b	1682	1548.16	514.098	8.8646
F54D12.3	1503	1369.16	32	0.623914
F28F9.4	1464	1330.16	57	1.14393
Y53H1C.1a	2080	1946.16	1704.74	23.3835
Y53H1C.1b	1958	1824.16	262.257	3.8379
C50F2.9	258	134.891	11	2.1769
C50F2.10	358	227.302	21	2.46629
F54B8.5	270	145.398	0	0
Y38H6C.22	381	249.421	24	2.56867
T22H6.5	606	472.214	176	9.94955
T22H6.7	702	568.163	376	17.6662
M79.1a	4081	3947.16	552.414	3.73602
M79.1b	4012	3878.16	432.307	2.97575
M79.1c	3997	3863.16	104.279	0.720581
C24F3.5a	4719	4585.16	268	1.56031
C24F3.5b	4730	4596.16	0	0
F12B6.1a	6670	6536.16	0.0379519	0.000155003
F12B6.1b	6624	6490.16	381.962	1.57107
Y39D8C.1	5546	5412.16	956	4.71538
Y53C10A.9	4805	4671.16	168	0.960094
AC3.3	1405	1271.16	177.463	3.72681
F19G12.7	1719	1585.16	1	0.0168405
Y5H2A.3	1060	926.163	1	0.0288232
Y105C5A.4	1008	874.163	0	0
C03A7.7	1174	1040.16	120.235	3.08574
C03A7.8	1317	1183.16	90.5908	2.04394
C03A7.14.1	1523	1389.16	218.095	4.19104
C03A7.14.2	1506	1372.16	22.2881	0.433608
R09F10.2	1212	1078.16	45.6954	1.1314
F35A5.3	1271	1137.16	52	1.2207
T01D1.6	1273	1139.16	97	2.27308
W09B12.1.1	2532	2398.16	0	0
W09B12.1.2	2468	2334.16	331	3.78553
Y44E3A.2	2208	2074.16	315	4.05413
Y48B6A.8	2202	2068.16	68	0.877715
Y48B6A.7	1930	1796.16	17	0.252658
C42D8.5a.1	3082	2948.16	799.216	7.23673
C42D8.5a.2	3105	2971.16	3.58523	0.0322122
C42D8.5b	1383	1249.16	136.561	2.91835
ZK455.1.1	2831	2697.16	5841.7	57.8178
ZK455.1.2	3072	2938.16	146.299	1.32921
F54H12.1a	2739	2605.16	17743.1	181.812
F54H12.1c.1	2562	2428.16	110.434	1.2141
F54H12.1c.2	2500	2366.16	1.02903e-06	1.16095e-08
K11G12.2	1957	1823.16	30	0.439264
K11G12.7	1659	1525.16	30	0.525091
K03F8.2	1800	1666.16	49	0.78507
ZK973.5	1666	1532.16	8	0.139385
T09A5.3	1692	1558.16	51.2192	0.877505
ZC504.2.1	1770	1636.16	213.95	3.49073
ZC504.2.2	1732	1598.16	0.0498391	0.000832489
C40C9.2	1909	1775.16	15	0.225571
R02E12.8	1680	1546.16	12	0.207184
D2092.3	1386	1252.16	71	1.51366
R01E6.4a	2015	1881.16	59.1827	0.839842
R01E6.4b	1570	1436.16	27.8173	0.51706
T05C12.2	1595	1461.16	9	0.164427
F25G6.4	1506	1372.16	216	4.20221
F25G6.3	1822	1688.16	296.03	4.68113
F53E10.2a	2249	2115.16	3.46971	0.0437903
F53E10.2b	1616	1482.16	20.173	0.363333
F53E10.2c	2333	2199.16	4.69923	0.0570426
F53E10.2d	438	305.159	2.25302	0.197092
F53E10.2e	1155	1021.16	0.681717	0.0178213
F53E10.2f	1071	937.163	0.277505	0.00790471
F53E10.2g	1532	1398.16	13.6994	0.261561
F53E10.2h	287	160.475	4.76804	0.793163
F53E10.2i	176	70.1791	0	0
F28F8.1	1617	1483.16	122	2.19584
C31H5.3a	1858	1724.16	9.13043	0.141365
C31H5.3b	1841	1707.16	19.8696	0.310701
R06A4.10a	1702	1568.16	29.7367	0.50621
R06A4.10b	1693	1559.16	0	0
R06A4.10c	1841	1707.16	12.2818	0.19205
F27B3.2	1460	1326.16	36	0.724661
F48E3.7	1435	1301.16	27	0.553939
F59B1.9a	1692	1558.16	0	0
F59B1.9b	1659	1525.16	15	0.262546
T04C12.6.1	1366	1232.16	13.2338	0.286713
T04C12.6.2	1277	1143.16	6680.13	155.994
T04C12.6.3	1264	1130.16	0	0
T04C12.6.4	1346	1212.16	31883.2	702.152
T04C12.5.1	1335	1201.16	19234.8	427.479
T04C12.5.2	1321	1187.16	4.36644	0.0981854
T04C12.5.3	1335	1201.16	7411.57	164.717
T04C12.4.1	1558	1424.16	11223.8	210.382
T04C12.4.2	1553	1419.16	0	0
T04C12.4.3	1474	1340.16	33263.7	662.587
M03F4.2a	1669	1535.16	18.5096	0.321863
M03F4.2b.1	1596	1462.16	0	0
M03F4.2b.2	1606	1472.16	46574.4	844.541
M03F4.2b.3	1599	1465.16	28.29	0.515437
M03F4.2b.4	1541	1407.16	1835.49	34.8207
M03F4.2b.5	1603	1469.16	0	0
M03F4.2b.6	1576	1442.16	0	0
M03F4.2c	1633	1499.16	33.862	0.602967
T25C8.2.1	1344	1210.16	10138.8	223.651
T25C8.2.2	1270	1136.16	10188.4	239.385
T25C8.2.3	1343	1209.16	0.43893	0.00969036
F17C8.1	4203	4069.16	393	2.5782
C10F3.3	3343	3209.16	68	0.565649
C44F1.5.1	4149	4015.16	0	0
C44F1.5.2	4040	3906.16	394	2.69262
T01C2.1	3265	3131.16	726	6.18957
F39C12.2a	2213	2079.16	0	0
F39C12.2b	2533	2399.16	400.29	4.45394
F39C12.2c	2443	2309.16	0	0
F39C12.2d	2049	1915.16	5.15966	0.0719193
F39C12.2e	2611	2477.16	64.5506	0.695625
F57F5.4a.1	2032	1898.16	42.8755	0.602983
F57F5.4a.2	1990	1856.16	438.686	6.3091
F57F5.4a.3	1974	1840.16	1024.22	14.8582
F57F5.4b	1052	918.163	53.2203	1.54734
C04A11.4	3207	3073.16	728	6.32376
ZK154.7	2340	2206.16	674	8.15553
H15N14.1c	3023	2889.16	1815.8	16.7775
H15N14.1d	2851	2717.16	58.5389	0.57512
H15N14.1e	3123	2989.16	1673.06	14.9414
H15N14.1f	3119	2985.16	36.4729	0.326161
H15N14.1g	370	238.716	19.4263	2.17239
T20H4.4.1	1622	1488.16	5531.68	99.2285
T20H4.4.2	1697	1563.16	750.318	12.8136
Y50D7A.7	1882	1748.16	6502	99.2875
C02B4.1	4802	4668.16	174	0.995023
F08C6.1a.1	3905	3771.16	151.829	1.07475
F08C6.1a.2	3783	3649.16	896.983	6.56176
F08C6.1b.1	2883	2749.16	0.383834	0.00372711
F08C6.1b.2	1133	999.163	423.047	11.3027
F08C6.1c.1	3149	3015.16	2.18451	0.0193407
F08C6.1c.2	3027	2893.16	18.5728	0.17137
D2030.10a.1	3225	3091.16	665.225	5.74482
D2030.10a.2	3268	3134.16	145.775	1.24163
D2030.10b	3239	3105.16	0	0
T14B1.2	1220	1086.16	64	1.57295
C02H7.3a	4574	4440.16	113.329	0.681355
C02H7.3b	4428	4294.16	169.671	1.05477
F32A7.6	1796	1662.16	966.554	15.5232
Y87G2A.4	961	827.163	273	8.81051
B0334.8a	3942	3808.16	2827.69	19.8219
B0334.8b	3978	3844.16	108.263	0.75181
F32A6.4a.1	2176	2042.16	209.453	2.73795
F32A6.4a.2	2137	2003.16	419.084	5.58489
F32A6.4b	1941	1807.16	4.28976	0.0633673
F32A6.4c	1787	1653.16	0	0
F32A6.4d	1493	1359.16	14.8666	0.29199
F32A6.4e	1921	1787.16	0	0
F32A6.4f	1107	973.163	0	0
F32A6.4g.1	1107	973.163	0	0
F32A6.4g.2	879	745.163	0	0
F32A6.4g.3	733	599.163	229.307	10.2165
Y62E10A.5a.1	689	555.163	844.524	40.6089
Y62E10A.5a.2	595	461.261	128.607	7.44299
Y62E10A.5b	574	440.261	33.8112	2.05012
