target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1673.07	2573.85	54.5651
Y110A7A.10.2	1787	1644.07	0.0470647	0.00101536
F27C8.1.1	1739	1596.07	241.374	5.36395
F27C8.1.2	1931	1788.07	18.6258	0.369466
F07C3.7	1738	1595.07	547	12.1633
F52H2.2a	1740	1597.07	345.035	7.66274
F52H2.2b	1738	1595.07	65.9654	1.46684
T13A10.10a	1796	1653.07	425.734	9.13466
T13A10.10b	1598	1455.07	10.2659	0.250241
C55C2.5a	1834	1691.07	122	2.55884
C55C2.5b	1606	1463.07	0	0
C55C2.5c	1671	1528.07	0	0
C55C2.5d	1618	1475.07	0	0
T11F9.4a	1750	1607.07	198.023	4.37045
T11F9.4b	1682	1539.07	233.977	5.39212
F54D12.3	1503	1360.07	43	1.12138
F28F9.4	1464	1321.07	50	1.34242
Y53H1C.1a	2080	1937.07	1880.55	34.4338
Y53H1C.1b	1958	1815.07	252.451	4.93321
C50F2.9	258	128.073	2	0.553885
C50F2.10	358	218.201	12	1.95061
F54B8.5	270	138.083	0	0
Y38H6C.22	381	240.439	3	0.442549
T22H6.5	606	463.122	62	4.74834
T22H6.7	702	559.072	198	12.5615
M79.1a	4081	3938.07	643.272	5.79371
M79.1b	4012	3869.07	611.728	5.60787
M79.1c	3997	3854.07	0	0
C24F3.5a	4719	4576.07	277	2.147
C24F3.5b	4730	4587.07	8.63362e-08	6.6758e-10
F12B6.1a	6670	6527.07	0.00597847	3.24876e-05
F12B6.1b	6624	6481.07	497.994	2.72536
Y39D8C.1	5546	5403.07	1569	10.2998
Y53C10A.9	4805	4662.07	236	1.79547
AC3.3	1405	1262.07	269.594	7.57656
F19G12.7	1719	1576.07	1	0.0225045
Y5H2A.3	1060	917.072	7.9221	0.306396
Y105C5A.4	1008	865.072	0	0
C03A7.7	1174	1031.07	137.751	4.73863
C03A7.8	1317	1174.07	180.445	5.45125
C03A7.14.1	1523	1380.07	247.319	6.35626
C03A7.14.2	1506	1363.07	74.4944	1.93843
R09F10.2	1212	1069.07	59.5924	1.97711
F35A5.3	1271	1128.07	74	2.3267
T01D1.6	1273	1130.07	141	4.42546
W09B12.1.1	2532	2389.07	37.3293	0.554199
W09B12.1.2	2468	2325.07	204.671	3.12223
Y44E3A.2	2208	2065.07	345	5.92557
Y48B6A.8	2202	2059.07	66	1.13689
Y48B6A.7	1930	1787.07	8	0.158779
C42D8.5a.1	3082	2939.07	636.31	7.67899
C42D8.5a.2	3105	2962.07	597.21	7.15118
C42D8.5b	1383	1240.07	127.48	3.64621
ZK455.1.1	2831	2688.07	5931.92	78.2709
ZK455.1.2	3072	2929.07	85.0768	1.03021
F54H12.1a	2739	2596.07	22635.2	309.253
F54H12.1c.1	2562	2419.07	41.6235	0.61029
F54H12.1c.2	2500	2357.07	0	0
K11G12.2	1957	1814.07	31	0.606112
K11G12.7	1659	1516.07	10	0.233952
K03F8.2	1800	1657.07	28	0.599325
ZK973.5	1666	1523.07	6	0.139726
T09A5.3	1692	1549.07	24	0.549523
ZC504.2.1	1770	1627.07	141.992	3.09531
ZC504.2.2	1732	1589.07	0.00756198	0.000168786
C40C9.2	1909	1766.07	18	0.361501
R02E12.8	1680	1537.07	11	0.253831
D2092.3	1386	1243.07	43	1.22693
R01E6.4a	2015	1872.07	58.8967	1.11587
R01E6.4b	1570	1427.07	14.1033	0.350527
T05C12.2	1595	1452.07	10	0.244263
F25G6.4	1506	1363.07	105	2.73222
F25G6.3	1822	1679.07	191.032	4.03536
F53E10.2a	2249	2106.07	1.79212	0.0301814
F53E10.2b	1616	1473.07	7.45622	0.179531
F53E10.2c	2333	2190.07	1.20032	0.0194394
F53E10.2d	438	295.965	0	0
F53E10.2e	1155	1012.07	0	0
F53E10.2f	1071	928.072	0	0
F53E10.2g	1532	1389.07	13.5544	0.346101
F53E10.2h	287	152.92	0	0
F53E10.2i	176	65.5969	0	0
F28F8.1	1617	1474.07	95	2.28587
C31H5.3a	1858	1715.07	3.51934e-06	7.27821e-08
C31H5.3b	1841	1698.07	30	0.62663
R06A4.10a	1702	1559.07	0	0
R06A4.10b	1693	1550.07	0	0
R06A4.10c	1841	1698.07	20.0335	0.418453
F27B3.2	1460	1317.07	23	0.61939
F48E3.7	1435	1292.07	17	0.466668
F59B1.9a	1692	1549.07	0	0
F59B1.9b	1659	1516.07	21	0.491298
T04C12.6.1	1366	1223.07	13.0527	0.378525
T04C12.6.2	1277	1134.07	7958.38	248.903
T04C12.6.3	1264	1121.07	0	0
T04C12.6.4	1346	1203.07	28615.5	843.637
T04C12.5.1	1335	1192.07	24264.1	721.951
T04C12.5.2	1321	1178.07	0.0459052	0.00138209
T04C12.5.3	1335	1192.07	5987.25	178.144
T04C12.4.1	1558	1415.07	13729.6	344.131
T04C12.4.2	1553	1410.07	0	0
T04C12.4.3	1474	1331.07	32688.3	871.038
M03F4.2a	1669	1526.07	161.208	3.74679
M03F4.2b.1	1596	1453.07	0	0
M03F4.2b.2	1606	1463.07	44259	1072.96
M03F4.2b.3	1599	1456.07	26.6599	0.649413
M03F4.2b.4	1541	1398.07	145.101	3.68117
M03F4.2b.5	1603	1460.07	102.51	2.49022
M03F4.2b.6	1576	1433.07	0	0
M03F4.2c	1633	1490.07	0	0
T25C8.2.1	1344	1201.07	9056.59	267.449
T25C8.2.2	1270	1127.07	9676.55	304.519
T25C8.2.3	1343	1200.07	0.143862	0.00425192
F17C8.1	4203	4060.07	447	3.90499
C10F3.3	3343	3200.07	55	0.609606
C44F1.5.1	4149	4006.07	0	0
C44F1.5.2	4040	3897.07	334	3.03986
T01C2.1	3265	3122.07	397	4.51018
F39C12.2a	2213	2070.07	11.189	0.191713
F39C12.2b	2533	2390.07	252.726	3.75047
F39C12.2c	2443	2300.07	40.3574	0.62234
F39C12.2d	2049	1906.07	10.3832	0.193214
F39C12.2e	2611	2468.07	65.344	0.939062
F57F5.4a.1	2032	1889.07	21.7418	0.408219
F57F5.4a.2	1990	1847.07	164.599	3.16074
F57F5.4a.3	1974	1831.07	760.659	14.7343
F57F5.4b	1052	909.072	0	0
C04A11.4	3207	3064.07	851	9.85091
ZK154.7	2340	2197.07	720	11.6234
H15N14.1c	3023	2880.07	2984.14	36.7504
H15N14.1d	2851	2708.07	0	0
H15N14.1e	3123	2980.07	1858.49	22.1197
H15N14.1f	3119	2976.07	29.7705	0.354805
H15N14.1g	370	229.772	40.9661	6.32374
T20H4.4.1	1622	1479.07	3416.81	81.9366
T20H4.4.2	1697	1554.07	580.187	13.2417
Y50D7A.7	1882	1739.07	4136	84.3546
C02B4.1	4802	4659.07	281	2.13921
F08C6.1a.1	3905	3762.07	585.897	5.52382
F08C6.1a.2	3783	3640.07	483.917	4.71527
F08C6.1b.1	2883	2740.07	0	0
F08C6.1b.2	1133	990.072	321.187	11.5063
F08C6.1c.1	3149	3006.07	0	0
F08C6.1c.2	3027	2884.07	0	0
D2030.10a.1	3225	3082.07	319.763	3.67986
D2030.10a.2	3268	3125.07	132.916	1.50856
D2030.10b	3239	3096.07	12.3211	0.141151
T14B1.2	1220	1077.07	32	1.05378
C02H7.3a	4574	4431.07	237.812	1.90358
C02H7.3b	4428	4285.07	107.188	0.887226
F32A7.6	1796	1653.07	467.725	10.0356
Y87G2A.4	961	818.072	159	6.89368
B0334.8a	3942	3799.07	3845.28	35.9001
B0334.8b	3978	3835.07	418.7	3.87236
F32A6.4a.1	2176	2033.07	416.975	7.2745
F32A6.4a.2	2137	1994.07	114.675	2.03973
F32A6.4b	1941	1798.07	15.463	0.305022
F32A6.4c	1787	1644.07	0	0
F32A6.4d	1493	1350.07	0	0
F32A6.4e	1921	1778.07	0	0
F32A6.4f	1107	964.072	0	0
F32A6.4g.1	1107	964.072	0	0
F32A6.4g.2	879	736.072	0	0
F32A6.4g.3	733	590.072	203.887	12.2555
Y62E10A.5a.1	689	546.072	400.561	26.0174
Y62E10A.5a.2	595	452.122	122.183	9.5852
Y62E10A.5b	574	431.122	8.1712	0.672251
F09E5.13	1069	926.072	1683.27	64.4694
C25A1.11a	1606	1463.07	651.613	15.7968
C25A1.11b	1600	1457.07	0	0
C41G7.5a	1841	1698.07	13	0.27154
C41G7.5b	1803	1660.07	0	0
F58E10.4	1059	916.072	1296	50.1789
K07C11.2.1	1421	1278.07	983.133	27.2837
K07C11.2.2	1343	1200.07	6112.87	180.669
B0207.4	1121	978.072	2745	99.5445
C25A11.4a	4732	4589.07	0	0
C25A11.4b	5172	5029.07	1408.8	9.93593
C25A11.4c.1	5187	5044.07	0	0
C25A11.4c.2	5141	4998.07	569.008	4.03796
C25A11.4d	6017	5874.07	227.437	1.3733
C25A11.4e	3987	3844.07	197.371	1.82112
C25A11.4f.1	6140	5997.07	0	0
C25A11.4f.2	6044	5901.07	0	0
C25A11.4g	5013	4870.07	139.275	1.01434
C25A11.4h	4437	4294.07	1.28098e-08	1.05808e-10
C25A11.4i	4311	4168.07	1016.97	8.65401
C25A11.4j	4289	4146.07	4.4726e-07	3.82621e-09
C25A11.4k	5527	5384.07	0	0
C25A11.4l	4999	4856.07	22.1398	0.161709
C25A11.4m	4867	4724.07	0	0
D1022.7a.1	4299	4156.07	544.771	4.64918
D1022.7a.2	4264	4121.07	6.09245	0.0524358
D1022.7b.1	4311	4168.07	3197.02	27.2054
D1022.7b.2	4279	4136.07	11115.9	95.3244
D1022.7c.1	1991	1848.07	68.1741	1.30842
D1022.7c.2	1953	1810.07	0.00113658	2.22716e-05
C12D8.10a.1	2069	1926.07	5007.34	92.2105
C12D8.10a.2	2119	1976.07	2132.55	38.2774
C12D8.10b.1	2084	1941.07	215.879	3.9447
C12D8.10b.2	2134	1991.07	97.6411	1.73937
C12D8.10c	1996	1853.07	0	0
F28H6.1a	2002	1859.07	329.907	6.29421
F28H6.1b	2381	2238.07	15.0932	0.239195
F48F7.1a	4592	4449.07	418.212	3.33406
F48F7.1b	5001	4858.07	1674.79	12.2276
T07D3.7a	3238	3095.07	230.701	2.64377
T07D3.7b	3203	3060.07	1558.3	18.062
F54D8.3a.1	1608	1465.07	3900.19	94.4219
F54D8.3a.2	1690	1547.07	4119.96	94.4558
F54D8.3b.1	1607	1464.07	0	0
F54D8.3b.2	1693	1550.07	219.814	5.02978
F54D8.3b.3	1666	1523.07	8.03347	0.187081
F54D8.3b.4	1387	1244.07	1.2206e-07	3.47995e-09
K04F1.15	1641	1498.07	0	0
F36H1.6	2864	2721.07	3874	50.497
T05H4.13a.1	1595	1452.07	573.705	14.0135
