target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1649.18	335	19.7666
Y110A7A.10.2	1787	1620.18	0	0
F27C8.1.1	1739	1572.18	28	1.73305
F27C8.1.2	1931	1764.18	0	0
F07C3.7	1738	1571.18	40	2.47737
F52H2.2a	1740	1573.18	41.9527	2.595
F52H2.2b	1738	1571.18	43.0473	2.6661
T13A10.10a	1796	1629.18	38	2.26971
T13A10.10b	1598	1431.18	0	0
C55C2.5a	1834	1667.18	27	1.57593
C55C2.5b	1606	1439.18	0	0
C55C2.5c	1671	1504.18	0	0
C55C2.5d	1618	1451.18	0	0
T11F9.4a	1750	1583.18	45.4353	2.79267
T11F9.4b	1682	1515.18	0.564721	0.0362682
F54D12.3	1503	1336.18	9	0.655441
F28F9.4	1464	1297.18	3	0.225049
Y53H1C.1a	2080	1913.18	326.994	16.6318
Y53H1C.1b	1958	1791.18	21.0059	1.14119
C50F2.9	258	105.736	2	1.84062
C50F2.10	358	196.24	6	2.97524
F54B8.5	270	115.826	0	0
Y38H6C.22	381	218.235	0	0
T22H6.5	606	439.533	26	5.75624
T22H6.7	702	535.382	17	3.08989
M79.1a	4081	3914.18	58.9533	1.46563
M79.1b	4012	3845.18	70.0467	1.77267
M79.1c	3997	3830.18	0	0
C24F3.5a	4719	4552.18	12	0.256519
C24F3.5b	4730	4563.18	0	0
F12B6.1a	6670	6503.18	0.0180845	0.000270606
F12B6.1b	6624	6457.18	99.9819	1.50673
Y39D8C.1	5546	5379.18	307	5.55366
Y53C10A.9	4805	4638.18	9	0.188822
AC3.3	1405	1238.18	33.6987	2.64841
F19G12.7	1719	1552.18	0	0
Y5H2A.3	1060	893.185	1	0.108947
Y105C5A.4	1008	841.185	0	0
C03A7.7	1174	1007.18	18.6359	1.80052
C03A7.8	1317	1150.18	16.0645	1.35912
C03A7.14.1	1523	1356.18	43.1734	3.09781
C03A7.14.2	1506	1339.18	0	0
R09F10.2	1212	1045.18	0	0
F35A5.3	1271	1104.18	15	1.32193
T01D1.6	1273	1106.18	11	0.967659
W09B12.1.1	2532	2365.18	0	0
W09B12.1.2	2468	2301.18	13	0.54973
Y44E3A.2	2208	2041.18	83	3.95688
Y48B6A.8	2202	2035.18	21	1.00409
Y48B6A.7	1930	1763.18	1	0.0551899
C42D8.5a.1	3082	2915.18	58.8262	1.96364
C42D8.5a.2	3105	2938.18	108.824	3.60415
C42D8.5b	1383	1216.18	7.34981	0.588077
ZK455.1.1	2831	2664.18	1735.95	63.4058
ZK455.1.2	3072	2905.18	12.0547	0.403776
