target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1653.27	200.236	12.2565
Y110A7A.10.2	1787	1624.27	0	0
F27C8.1.1	1739	1576.27	24	1.54081
F27C8.1.2	1931	1768.27	0	0
F07C3.7	1738	1575.27	26	1.67027
F52H2.2a	1740	1577.27	56.6546	3.63494
F52H2.2b	1738	1575.27	29.3454	1.88518
T13A10.10a	1796	1633.27	10.0462	0.622459
T13A10.10b	1598	1435.27	4.95383	0.349281
C55C2.5a	1834	1671.27	20.3405	1.23164
C55C2.5b	1606	1443.27	0	0
C55C2.5c	1671	1508.27	3.65949	0.245533
C55C2.5d	1618	1455.27	0	0
T11F9.4a	1750	1587.27	0	0
T11F9.4b	1682	1519.27	42	2.79758
F54D12.3	1503	1340.27	1	0.075505
F28F9.4	1464	1301.27	6	0.466607
Y53H1C.1a	2080	1917.27	209.493	11.0574
Y53H1C.1b	1958	1795.27	90.5068	5.10176
C50F2.9	258	107.196	0	0
C50F2.10	358	198.891	3	1.52642
F54B8.5	270	117.202	0	0
Y38H6C.22	381	221.15	0	0
T22H6.5	606	443.438	10	2.28211
T22H6.7	702	539.273	7	1.31359
M79.1a	4081	3918.27	63.4116	1.63773
M79.1b	4012	3849.27	10.5884	0.278368
M79.1c	3997	3834.27	0	0
C24F3.5a	4719	4556.27	1.8972	0.0421378
C24F3.5b	4730	4567.27	0.102803	0.00227782
F12B6.1a	6670	6507.27	92.7332	1.44213
F12B6.1b	6624	6461.27	0.266772	0.00417822
Y39D8C.1	5546	5383.27	423	7.95175
Y53C10A.9	4805	4642.27	4	0.0871963
AC3.3	1405	1242.27	14.4749	1.17915
F19G12.7	1719	1556.27	0	0
Y5H2A.3	1060	897.273	0	0
Y105C5A.4	1008	845.273	0	0
C03A7.7	1174	1011.27	7.45235	0.745751
C03A7.8	1317	1154.27	9.03889	0.792457
C03A7.14.1	1523	1360.27	40.7929	3.03478
C03A7.14.2	1506	1343.27	0	0
R09F10.2	1212	1049.27	0	0
F35A5.3	1271	1108.27	12	1.09573
T01D1.6	1273	1110.27	7	0.638024
W09B12.1.1	2532	2369.27	0	0
W09B12.1.2	2468	2305.27	11	0.48288
Y44E3A.2	2208	2045.27	58	2.86976
Y48B6A.8	2202	2039.27	11	0.545866
Y48B6A.7	1930	1767.27	1	0.0572618
C42D8.5a.1	3082	2919.27	164.988	5.71933
C42D8.5a.2	3105	2942.27	0.0124988	0.000429888
C42D8.5b	1383	1220.27	0	0
ZK455.1.1	2831	2668.27	1320	50.0625
ZK455.1.2	3072	2909.27	0	0
F54H12.1a	2739	2576.27	3637	142.863
F54H12.1c.1	2562	2399.27	0	0
F54H12.1c.2	2500	2337.27	0	0
K11G12.2	1957	1794.27	3	0.1692
K11G12.7	1659	1496.27	1	0.0676329
K03F8.2	1800	1637.27	1	0.0618084
ZK973.5	1666	1503.27	0	0
T09A5.3	1692	1529.27	2	0.132347
ZC504.2.1	1770	1607.27	0	0
ZC504.2.2	1732	1569.27	3	0.19346
C40C9.2	1909	1746.27	1	0.0579504
R02E12.8	1680	1517.27	0	0
D2092.3	1386	1223.27	0	0
R01E6.4a	2015	1852.27	8	0.437073
R01E6.4b	1570	1407.27	4.92871e-08	3.54424e-09
T05C12.2	1595	1432.27	0	0
F25G6.4	1506	1343.27	8	0.602691
F25G6.3	1822	1659.27	6	0.365934
F53E10.2a	2249	2086.27	2.94453	0.142828
F53E10.2b	1616	1453.27	0	0
F53E10.2c	2333	2170.27	0	0
F53E10.2d	438	276.949	0	0
F53E10.2e	1155	992.273	0	0
F53E10.2f	1071	908.273	0	0
F53E10.2g	1532	1369.27	2.06743	0.152795
F53E10.2h	287	132.385	0	0
F53E10.2i	176	46.1604	0	0
F28F8.1	1617	1454.27	3	0.208759
C31H5.3a	1858	1695.27	1.02138e-05	6.09702e-07
C31H5.3b	1841	1678.27	1.99999	0.120596
R06A4.10a	1702	1539.27	0.00249894	0.000164289
R06A4.10b	1693	1530.27	2.9975	0.198225
R06A4.10c	1841	1678.27	0	0
F27B3.2	1460	1297.27	1	0.0780077
F48E3.7	1435	1272.27	1	0.0795405
F59B1.9a	1692	1529.27	0	0
F59B1.9b	1659	1496.27	2	0.135266
T04C12.6.1	1366	1203.27	0	0
T04C12.6.2	1277	1114.27	2546.82	231.3
T04C12.6.3	1264	1101.27	0	0
T04C12.6.4	1346	1183.27	5102.9	436.416
T04C12.5.1	1335	1172.27	8512.19	734.82
T04C12.5.2	1321	1158.27	9.18833	0.802777
T04C12.5.3	1335	1172.27	62.1328	5.36365
T04C12.4.1	1558	1395.27	2624.44	190.347
T04C12.4.2	1553	1390.27	0	0
T04C12.4.3	1474	1311.27	1950.45	150.525
M03F4.2a	1669	1506.27	47.4575	3.18838
M03F4.2b.1	1596	1433.27	0	0
M03F4.2b.2	1606	1443.27	6000.06	420.703
M03F4.2b.3	1599	1436.27	0	0
M03F4.2b.4	1541	1378.27	0	0
