target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1683.36	2291.48	55.046
Y110A7A.10.2	1787	1654.36	1.55609	0.0380358
F27C8.1.1	1739	1606.36	208.267	5.24282
F27C8.1.2	1931	1798.36	18.7329	0.421226
F07C3.7	1738	1605.36	464	11.6878
F52H2.2a	1740	1607.36	386.425	9.72164
F52H2.2b	1738	1605.36	28.5749	0.719781
T13A10.10a	1796	1663.36	385.717	9.37714
T13A10.10b	1598	1465.36	6.28269	0.173376
C55C2.5a	1834	1701.36	89.8593	2.13577
C55C2.5b	1606	1473.36	0	0
C55C2.5c	1671	1538.36	25.1407	0.660855
C55C2.5d	1618	1485.36	0	0
T11F9.4a	1750	1617.36	120.999	3.02526
T11F9.4b	1682	1549.36	303.001	7.90822
F54D12.3	1503	1370.36	33	0.973793
F28F9.4	1464	1331.36	47	1.42755
Y53H1C.1a	2080	1947.36	1480.9	30.7514
Y53H1C.1b	1958	1825.36	341.105	7.5566
C50F2.9	258	135.97	5	1.48701
C50F2.10	358	228.289	12	2.12561
F54B8.5	270	146.405	0	0
Y38H6C.22	381	250.402	8	1.29193
T22H6.5	606	473.406	73	6.23557
T22H6.7	702	569.358	207	14.7018
M79.1a	4081	3948.36	531.061	5.43894
M79.1b	4012	3879.36	681.939	7.10841
M79.1c	3997	3864.36	0	0
C24F3.5a	4719	4586.36	222	1.95736
C24F3.5b	4730	4597.36	0	0
F12B6.1a	6670	6537.36	0.0310332	0.00019196
F12B6.1b	6624	6491.36	379.969	2.36701
Y39D8C.1	5546	5413.36	802	5.99093
Y53C10A.9	4805	4672.36	159	1.37609
AC3.3	1405	1272.36	159.09	5.05617
F19G12.7	1719	1586.36	1	0.0254909
Y5H2A.3	1060	927.358	5	0.218027
Y105C5A.4	1008	875.358	0	0
C03A7.7	1174	1041.36	102.846	3.9937
C03A7.8	1317	1184.36	110.181	3.76194
C03A7.14.1	1523	1390.36	174.152	5.0651
C03A7.14.2	1506	1373.36	47.1927	1.38956
R09F10.2	1212	1079.36	32.889	1.23217
F35A5.3	1271	1138.36	46	1.63405
T01D1.6	1273	1140.36	87	3.08507
W09B12.1.1	2532	2399.36	37.49	0.631839
W09B12.1.2	2468	2335.36	200.51	3.47192
Y44E3A.2	2208	2075.36	269	5.24138
Y48B6A.8	2202	2069.36	57	1.11385
Y48B6A.7	1930	1797.36	5	0.112492
C42D8.5a.1	3082	2949.36	232.846	3.19247
C42D8.5a.2	3105	2972.36	654.22	8.9004
C42D8.5b	1383	1250.36	44.9345	1.45322
ZK455.1.1	2831	2698.36	5112.41	76.6148
ZK455.1.2	3072	2939.36	36.5895	0.503374
F54H12.1a	2739	2606.36	17774.8	275.776
F54H12.1c.1	2562	2429.36	0	0
F54H12.1c.2	2500	2367.36	0	0
K11G12.2	1957	1824.36	24	0.531971
K11G12.7	1659	1526.36	18	0.476873
K03F8.2	1800	1667.36	25	0.606314
ZK973.5	1666	1533.36	3	0.079116
T09A5.3	1692	1559.36	20.2164	0.524259
ZC504.2.1	1770	1637.36	0	0
ZC504.2.2	1732	1599.36	123	3.1099
C40C9.2	1909	1776.36	19	0.432524
R02E12.8	1680	1547.36	3	0.0784002
D2092.3	1386	1253.36	55	1.77449
R01E6.4a	2015	1882.36	21.1501	0.454356
R01E6.4b	1570	1437.36	34.8499	0.980446
T05C12.2	1595	1462.36	9	0.248872
F25G6.4	1506	1373.36	140	4.12222
F25G6.3	1822	1689.36	159.057	3.80732
F53E10.2a	2249	2116.36	6.45228	0.123285
F53E10.2b	1616	1483.36	11.3398	0.309134
F53E10.2c	2333	2200.36	7.25883	0.133401
F53E10.2d	438	306.275	0	0
F53E10.2e	1155	1022.36	0	0
F53E10.2f	1071	938.358	2.70545e-08	1.16589e-09
F53E10.2g	1532	1399.36	9.90369	0.28619
F53E10.2h	287	161.526	2.05888	0.515438
F53E10.2i	176	70.3304	0	0
F28F8.1	1617	1484.36	104	2.83323
C31H5.3a	1858	1725.36	25	0.585932
C31H5.3b	1841	1708.36	0	0
R06A4.10a	1702	1569.36	0	0
R06A4.10b	1693	1560.36	8.6172	0.223321
R06A4.10c	1841	1708.36	10.3828	0.245766
F27B3.2	1460	1327.36	13	0.396043
F48E3.7	1435	1302.36	12	0.372596
F59B1.9a	1692	1559.36	0	0
F59B1.9b	1659	1526.36	14	0.370901
T04C12.6.1	1366	1233.36	13.4987	0.442577
T04C12.6.2	1277	1144.36	5797.34	204.858
T04C12.6.3	1264	1131.36	0	0
T04C12.6.4	1346	1213.36	23174.1	772.327
T04C12.5.1	1335	1202.36	18415.7	619.358
T04C12.5.2	1321	1188.36	12.4131	0.422397
T04C12.5.3	1335	1202.36	5574.83	187.493
T04C12.4.1	1558	1425.36	8755.7	248.401
T04C12.4.2	1553	1420.36	18.0535	0.513984
T04C12.4.3	1474	1341.36	27324	823.731
M03F4.2a	1669	1536.36	37.6402	0.990709
M03F4.2b.1	1596	1463.36	0	0
M03F4.2b.2	1606	1473.36	35394.7	971.442
M03F4.2b.3	1599	1466.36	55.029	1.51753
M03F4.2b.4	1541	1408.36	482.686	13.8592
M03F4.2b.5	1603	1470.36	105.788	2.90938
M03F4.2b.6	1576	1443.36	0	0
M03F4.2c	1633	1500.36	65.3481	1.76127
T25C8.2.1	1344	1211.36	6725.98	224.528
T25C8.2.2	1270	1137.36	7990.22	284.085
T25C8.2.3	1343	1210.36	1.99692	0.0667167
F17C8.1	4203	4070.36	295	2.93073
C10F3.3	3343	3210.36	52	0.654993
C44F1.5.1	4149	4016.36	36.8473	0.370988
C44F1.5.2	4040	3907.36	282.153	2.92003
T01C2.1	3265	3132.36	426	5.49952
F39C12.2a	2213	2080.36	33.9205	0.659342
F39C12.2b	2533	2400.36	272.144	4.58469
F39C12.2c	2443	2310.36	0	0
F39C12.2d	2049	1916.36	0	0
F39C12.2e	2611	2478.36	20.9353	0.341588
F57F5.4a.1	2032	1899.36	154.864	3.2971
F57F5.4a.2	1990	1857.36	127.064	2.76639
F57F5.4a.3	1974	1841.36	594.998	13.0666
F57F5.4b	1052	919.358	33.0737	1.45474
C04A11.4	3207	3074.36	741	9.74654
ZK154.7	2340	2207.36	729	13.3549
H15N14.1c	3023	2890.36	2201.9	30.8059
H15N14.1d	2851	2718.36	38.3487	0.570467
H15N14.1e	3123	2990.36	1726.16	23.3424
H15N14.1f	3119	2986.36	30.4012	0.411657
H15N14.1g	370	239.746	8.93108	1.5064
T20H4.4.1	1622	1489.36	2940.39	79.8349
T20H4.4.2	1697	1564.36	792.608	20.4884
Y50D7A.7	1882	1749.36	4176	96.5314
C02B4.1	4802	4669.36	199	1.72339
F08C6.1a.1	3905	3772.36	278.289	2.98311
F08C6.1a.2	3783	3650.36	694.399	7.69237
F08C6.1b.1	2883	2750.36	16.3527	0.24043
F08C6.1b.2	1133	1000.36	261.96	10.5893
F08C6.1c.1	3149	3016.36	1.86184e-08	2.49601e-10
F08C6.1c.2	3027	2894.36	2.24028e-08	3.12995e-10
D2030.10a.1	3225	3092.36	412.304	5.39157
D2030.10a.2	3268	3135.36	4.17563e-06	5.38545e-08
D2030.10b	3239	3106.36	28.6955	0.37355
T14B1.2	1220	1087.36	15	0.557835
C02H7.3a	4574	4441.36	75.8591	0.690683
C02H7.3b	4428	4295.36	169.141	1.59234
F32A7.6	1796	1663.36	550.193	13.3757
Y87G2A.4	961	828.358	134	6.54144
B0334.8a	3942	3809.36	3282.86	34.8487
B0334.8b	3978	3845.36	56.1443	0.590413
F32A6.4a.1	2176	2043.36	366.748	7.25788
F32A6.4a.2	2137	2004.36	184.915	3.73065
F32A6.4b	1941	1808.36	0	0
F32A6.4c	1787	1654.36	0	0
F32A6.4d	1493	1360.36	49.1841	1.46204
F32A6.4e	1921	1788.36	0	0
F32A6.4f	1107	974.358	0	0
F32A6.4g.1	1107	974.358	0	0
F32A6.4g.2	879	746.358	0	0
F32A6.4g.3	733	600.358	160.153	10.7873
Y62E10A.5a.1	689	556.358	520.666	37.8435
Y62E10A.5a.2	595	462.406	46.259	4.04538
Y62E10A.5b	574	441.45	0	0
F09E5.13	1069	936.358	1432.38	61.8589
C25A1.11a	1606	1473.36	642.385	17.6309
C25A1.11b	1600	1467.36	0	0
C41G7.5a	1841	1708.36	20	0.473411
C41G7.5b	1803	1670.36	0	0
F58E10.4	1059	926.358	1149	50.1566
K07C11.2.1	1421	1288.36	677.214	21.2557
K07C11.2.2	1343	1210.36	5721.79	191.163
B0207.4	1121	988.358	2604	106.54
C25A11.4a	4732	4599.36	0	0
C25A11.4b	5172	5039.36	1173.01	9.41267
C25A11.4c.1	5187	5054.36	0	0
C25A11.4c.2	5141	5008.36	424.486	3.42732
C25A11.4d	6017	5884.36	217.316	1.49341
C25A11.4e	3987	3854.36	5.83899	0.0612593
C25A11.4f.1	6140	6007.36	0	0
