target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1666.3	506.936	28.4771
Y110A7A.10.2	1787	1637.3	4.86106	0.277906
F27C8.1.1	1739	1589.3	76	4.47613
F27C8.1.2	1931	1781.3	0	0
F07C3.7	1738	1588.3	127	7.48456
F52H2.2a	1740	1590.3	27.822	1.63759
F52H2.2b	1738	1588.3	115.178	6.78785
T13A10.10a	1796	1646.3	88.1011	5.00919
T13A10.10b	1598	1448.3	14.8989	0.962924
C55C2.5a	1834	1684.3	50.0177	2.77971
C55C2.5b	1606	1456.3	5.98225	0.384511
C55C2.5c	1671	1521.3	0	0
C55C2.5d	1618	1468.3	0	0
T11F9.4a	1750	1600.3	47.0676	2.75306
T11F9.4b	1682	1532.3	95.9324	5.86025
F54D12.3	1503	1353.3	7	0.484171
F28F9.4	1464	1314.3	17	1.21074
Y53H1C.1a	2080	1930.3	328.513	15.9302
Y53H1C.1b	1958	1808.3	63.4873	3.28633
C50F2.9	258	119.003	1	0.786568
C50F2.10	358	211.194	0	0
F54B8.5	270	129.319	0	0
Y38H6C.22	381	233.365	0	0
T22H6.5	606	456.41	31	6.35773
T22H6.7	702	552.343	41	6.94816
M79.1a	4081	3931.3	161.492	3.84512
M79.1b	4012	3862.3	255.772	6.19871
M79.1c	3997	3847.3	39.7362	0.966775
C24F3.5a	4719	4569.3	83	1.70029
C24F3.5b	4730	4580.3	0	0
F12B6.1a	6670	6520.3	141.959	2.03794
F12B6.1b	6624	6474.3	265.041	3.83191
Y39D8C.1	5546	5396.3	819	14.2064
Y53C10A.9	4805	4655.3	74	1.48792
AC3.3	1405	1255.3	124.902	9.31359
F19G12.7	1719	1569.3	0	0
Y5H2A.3	1060	910.3	3	0.308483
Y105C5A.4	1008	858.3	0	0
C03A7.7	1174	1024.3	45.5799	4.16526
C03A7.8	1317	1167.3	72.5799	5.82008
C03A7.14.1	1523	1373.3	172.621	11.7658
C03A7.14.2	1506	1356.3	0	0
R09F10.2	1212	1062.3	38.064	3.354
F35A5.3	1271	1121.3	58	4.84174
T01D1.6	1273	1123.3	59	4.91645
W09B12.1.1	2532	2382.3	68.6985	2.69927
W09B12.1.2	2468	2318.3	0.301529	0.0121746
Y44E3A.2	2208	2058.3	165	7.50361
Y48B6A.8	2202	2052.3	28	1.27706
Y48B6A.7	1930	1780.3	8	0.420622
C42D8.5a.1	3082	2932.3	683.97	21.8335
C42D8.5a.2	3105	2955.3	0.0300748	0.000952568
C42D8.5b	1383	1233.3	0	0
ZK455.1.1	2831	2681.3	2795	97.5734
ZK455.1.2	3072	2922.3	0	0
F54H12.1a	2739	2589.3	7190.36	259.934
F54H12.1c.1	2562	2412.3	58.6384	2.27534
F54H12.1c.2	2500	2350.3	0	0
K11G12.2	1957	1807.3	19	0.984053
K11G12.7	1659	1509.3	1	0.0620183
K03F8.2	1800	1650.3	8	0.453756
ZK973.5	1666	1516.3	0	0
T09A5.3	1692	1542.3	7	0.424839
ZC504.2.1	1770	1620.3	31.9998	1.84862
ZC504.2.2	1732	1582.3	0.000216294	1.27953e-05
C40C9.2	1909	1759.3	7	0.372437
R02E12.8	1680	1530.3	1	0.0611672
D2092.3	1386	1236.3	15	1.1357
R01E6.4a	2015	1865.3	8.38337	0.420693
R01E6.4b	1570	1420.3	19.6166	1.29282
T05C12.2	1595	1445.3	4	0.259058
F25G6.4	1506	1356.3	25	1.72536
F25G6.3	1822	1672.3	43	2.40685
F53E10.2a	2249	2099.3	6.26826	0.279491
F53E10.2b	1616	1466.3	0	0
F53E10.2c	2333	2183.3	5.21187	0.223447
F53E10.2d	438	289.294	0	0
F53E10.2e	1155	1005.3	0	0
F53E10.2f	1071	921.3	0	0
F53E10.2g	1532	1382.3	0	0
F53E10.2h	287	144.573	0	0
F53E10.2i	176	55.5786	0.701374	1.18124
F28F8.1	1617	1467.3	27	1.72242
C31H5.3a	1858	1708.3	7.91907	0.433915
C31H5.3b	1841	1691.3	4.08093	0.225857
R06A4.10a	1702	1552.3	0	0
R06A4.10b	1693	1543.3	9.43932	0.572513
R06A4.10c	1841	1691.3	3.56068	0.197064
F27B3.2	1460	1310.3	5	0.357186
F48E3.7	1435	1285.3	9	0.65544
F59B1.9a	1692	1542.3	0	0
F59B1.9b	1659	1509.3	5	0.310091
T04C12.6.1	1366	1216.3	67.9814	5.23172
T04C12.6.2	1277	1127.3	12297.9	1021.14
T04C12.6.3	1264	1114.3	0	0
T04C12.6.4	1346	1196.3	6867.54	537.349
T04C12.5.1	1335	1185.3	7898.68	623.765
T04C12.5.2	1321	1171.3	689.422	55.095
T04C12.5.3	1335	1185.3	488.578	38.5834
T04C12.4.1	1558	1408.3	6203.23	412.304
T04C12.4.2	1553	1403.3	0	0
T04C12.4.3	1474	1324.3	2386.78	168.702
M03F4.2a	1669	1519.3	24.0365	1.48089
M03F4.2b.1	1596	1446.3	8.26352	0.534813
M03F4.2b.2	1606	1456.3	13954.7	896.94
M03F4.2b.3	1599	1449.3	8.34079	0.538696
M03F4.2b.4	1541	1391.3	0	0
M03F4.2b.5	1603	1453.3	8.31182	0.535347
M03F4.2b.6	1576	1426.3	0	0
M03F4.2c	1633	1483.3	14.3076	0.902887
T25C8.2.1	1344	1194.3	1242.72	97.3989
T25C8.2.2	1270	1120.3	5182.28	432.994
T25C8.2.3	1343	1193.3	0	0
F17C8.1	4203	4053.3	174	4.01824
C10F3.3	3343	3193.3	19	0.556941
C44F1.5.1	4149	3999.3	0	0
C44F1.5.2	4040	3890.3	201	4.83624
T01C2.1	3265	3115.3	128	3.84596
F39C12.2a	2213	2063.3	0	0
F39C12.2b	2533	2383.3	93.897	3.68781
