target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1678.38	2610.46	55.8214
Y110A7A.10.2	1787	1649.38	0.00135585	2.9503e-05
F27C8.1.1	1739	1601.38	150.319	3.36895
F27C8.1.2	1931	1793.38	18.681	0.373855
F07C3.7	1738	1600.38	255	5.71863
F52H2.2a	1740	1602.38	326.541	7.31387
F52H2.2b	1738	1600.38	35.459	0.795204
T13A10.10a	1796	1658.38	314.906	6.8151
T13A10.10b	1598	1460.38	20.0938	0.493822
C55C2.5a	1834	1696.38	61	1.29057
C55C2.5b	1606	1468.38	0	0
C55C2.5c	1671	1533.38	0	0
C55C2.5d	1618	1480.38	0	0
T11F9.4a	1750	1612.38	133.228	2.96554
T11F9.4b	1682	1544.38	184.772	4.29395
F54D12.3	1503	1365.38	12	0.31543
F28F9.4	1464	1326.38	13	0.351763
Y53H1C.1a	2080	1942.38	1796.94	33.2027
Y53H1C.1b	1958	1820.38	209.65	4.13339
C50F2.9	258	131.971	8	2.17563
C50F2.10	358	223.716	10	1.60427
F54B8.5	270	142.511	0	0
Y38H6C.22	381	245.753	2	0.292082
T22H6.5	606	468.607	45	3.4465
T22H6.7	702	564.504	118	7.50221
M79.1a	4081	3943.38	559.346	5.0908
M79.1b	4012	3874.38	492.233	4.55977
M79.1c	3997	3859.38	56.421	0.524684
C24F3.5a	4719	4581.38	66	0.517037
C24F3.5b	4730	4592.38	0	0
F12B6.1a	6670	6532.38	141.728	0.778681
F12B6.1b	6624	6486.38	104.272	0.57695
Y39D8C.1	5546	5408.38	546	3.62326
Y53C10A.9	4805	4667.38	55	0.422926
AC3.3	1405	1267.38	83.3494	2.36032
F19G12.7	1719	1581.38	1	0.0226954
Y5H2A.3	1060	922.377	7	0.272373
Y105C5A.4	1008	870.377	0	0
C03A7.7	1174	1036.38	62.9532	2.18009
C03A7.8	1317	1179.38	35.3228	1.07492
C03A7.14.1	1523	1385.38	73.3696	1.90074
C03A7.14.2	1506	1368.38	26.8415	0.704005
R09F10.2	1212	1074.38	34.3291	1.14678
F35A5.3	1271	1133.38	28	0.886661
T01D1.6	1273	1135.38	53	1.67537
W09B12.1.1	2532	2394.38	185.047	2.77373
W09B12.1.2	2468	2330.38	9.95259	0.153279
Y44E3A.2	2208	2070.38	206	3.57102
Y48B6A.8	2202	2064.38	29	0.504177
Y48B6A.7	1930	1792.38	17	0.340403
C42D8.5a.1	3082	2944.38	65.8955	0.803224
C42D8.5a.2	3105	2967.38	47.33	0.572451
C42D8.5b	1383	1245.38	34.7744	1.00215
