target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1629.74	550.71	30.6355
Y110A7A.10.2	1787	1600.74	1.73194e-05	9.80915e-07
F27C8.1.1	1739	1552.74	39	2.27712
F27C8.1.2	1931	1744.74	0	0
F07C3.7	1738	1551.74	52	3.03812
F52H2.2a	1740	1553.74	74.6516	4.35593
F52H2.2b	1738	1551.74	51.3484	3.00005
T13A10.10a	1796	1609.74	74	4.1677
T13A10.10b	1598	1411.74	0	0
C55C2.5a	1834	1647.74	26.5483	1.46073
C55C2.5b	1606	1419.74	0	0
C55C2.5c	1671	1484.74	4.45166	0.271827
C55C2.5d	1618	1431.74	0	0
T11F9.4a	1750	1563.74	0	0
T11F9.4b	1682	1495.74	102	6.18251
F54D12.3	1503	1316.74	4	0.275411
F28F9.4	1464	1277.74	8	0.567634
Y53H1C.1a	2080	1893.74	445.88	21.3461
Y53H1C.1b	1958	1771.74	44.1199	2.25764
C50F2.9	258	99.6558	7	6.36818
C50F2.10	358	184.342	4	1.96723
F54B8.5	270	108.816	0	0
Y38H6C.22	381	205.179	2	0.883726
T22H6.5	606	420.673	41	8.83606
T22H6.7	702	516.084	49	8.60787
M79.1a	4081	3894.74	220.579	5.1346
M79.1b	4012	3825.74	35.8367	0.849243
M79.1c	3997	3810.74	87.5841	2.0837
C24F3.5a	4719	4532.74	15.2544	0.305109
C24F3.5b	4730	4543.74	14.7456	0.294217
F12B6.1a	6670	6483.74	261.827	3.66108
F12B6.1b	6624	6437.74	35.1726	0.495326
Y39D8C.1	5546	5359.74	789	13.3461
Y53C10A.9	4805	4618.74	31	0.608497
AC3.3	1405	1218.74	26.5983	1.97862
F19G12.7	1719	1532.74	0	0
Y5H2A.3	1060	873.737	1.43976	0.149392
Y105C5A.4	1008	821.737	0	0
C03A7.7	1174	987.737	23.2986	2.13849
C03A7.8	1317	1130.74	20.5653	1.64889
C03A7.14.1	1523	1336.74	55.2759	3.74895
C03A7.14.2	1506	1319.74	0	0
R09F10.2	1212	1025.74	10	0.88386
F35A5.3	1271	1084.74	19	1.58799
T01D1.6	1273	1086.74	17	1.41822
W09B12.1.1	2532	2345.74	36.6521	1.41657
W09B12.1.2	2468	2281.74	20.3479	0.808488
Y44E3A.2	2208	2021.74	110	4.93273
Y48B6A.8	2202	2015.74	37	1.66413
Y48B6A.7	1930	1743.74	10	0.519923
C42D8.5a.1	3082	2895.74	187.415	5.86768
C42D8.5a.2	3105	2918.74	0.00958145	0.000297616
C42D8.5b	1383	1196.74	8.57494	0.649609
ZK455.1.1	2831	2644.74	1877.03	64.3439
ZK455.1.2	3072	2885.74	11.974	0.376186
F54H12.1a	2739	2552.74	5782.76	205.376
F54H12.1c.1	2562	2375.74	36.2364	1.38282
F54H12.1c.2	2500	2313.74	0	0
K11G12.2	1957	1770.74	12	0.614394
K11G12.7	1659	1472.74	3	0.184678
K03F8.2	1800	1613.74	5	0.280903
ZK973.5	1666	1479.74	1	0.0612682
T09A5.3	1692	1505.74	1	0.0602103
ZC504.2.1	1770	1583.74	0	0
ZC504.2.2	1732	1545.74	19	1.11439
C40C9.2	1909	1722.74	3	0.157878
R02E12.8	1680	1493.74	2	0.121388
D2092.3	1386	1199.74	8	0.604538
R01E6.4a	2015	1828.74	16.4381	0.814929
R01E6.4b	1570	1383.74	1.56191	0.102335
T05C12.2	1595	1408.74	3	0.193068
F25G6.4	1506	1319.74	9	0.618265
F25G6.3	1822	1635.74	26	1.44105
F53E10.2a	2249	2062.74	0	0
F53E10.2b	1616	1429.74	0.656409	0.0416234
F53E10.2c	2333	2146.74	2.65912	0.1123
F53E10.2d	438	257.858	0	0
F53E10.2e	1155	968.737	3.02485	0.283086
F53E10.2f	1071	884.737	0	0
F53E10.2g	1532	1345.74	0	0
F53E10.2h	287	122.562	0	0
F53E10.2i	176	44.2777	0.78657	1.61054
F28F8.1	1617	1430.74	4	0.253466
C31H5.3a	1858	1671.74	8.56719e-06	4.64612e-07
C31H5.3b	1841	1654.74	2.99999	0.164366
R06A4.10a	1702	1515.74	0.00117588	7.03329e-05
R06A4.10b	1693	1506.74	1.99882	0.12027
R06A4.10c	1841	1654.74	0	0
F27B3.2	1460	1273.74	3	0.213531
F48E3.7	1435	1248.74	1	0.072602
F59B1.9a	1692	1505.74	1	0.0602103
F59B1.9b	1659	1472.74	0	0
T04C12.6.1	1366	1179.74	51.6765	3.97126
T04C12.6.2	1277	1090.74	2353.74	195.64
T04C12.6.3	1264	1077.74	0	0
T04C12.6.4	1346	1159.74	7306.05	571.141
T04C12.5.1	1335	1148.74	10471	826.394
T04C12.5.2	1321	1134.74	6.22783	0.497578
T04C12.5.3	1335	1148.74	359.005	28.3335
T04C12.4.1	1558	1371.74	3249.71	214.78
T04C12.4.2	1553	1366.74	0	0
T04C12.4.3	1474	1287.74	3426.49	241.236
M03F4.2a	1669	1482.74	0	0
M03F4.2b.1	1596	1409.74	0	0
M03F4.2b.2	1606	1419.74	8841.65	564.605
M03F4.2b.3	1599	1412.74	0	0
M03F4.2b.4	1541	1354.74	0	0
M03F4.2b.5	1603	1416.74	0	0
M03F4.2b.6	1576	1389.74	0	0
M03F4.2c	1633	1446.74	20.459	1.28208
T25C8.2.1	1344	1157.74	844.835	66.1579
T25C8.2.2	1270	1083.74	4111.16	343.923
T25C8.2.3	1343	1156.74	0	0
F17C8.1	4203	4016.74	84	1.89594
C10F3.3	3343	3156.74	10	0.287198
C44F1.5.1	4149	3962.74	36.3554	0.831751
C44F1.5.2	4040	3853.74	65.6446	1.54432
T01C2.1	3265	3078.74	101	2.97419
F39C12.2a	2213	2026.74	0	0
F39C12.2b	2533	2346.74	67	2.58839
F39C12.2c	2443	2256.74	0	0
F39C12.2d	2049	1862.74	0	0
F39C12.2e	2611	2424.74	0	0
F57F5.4a.1	2032	1845.74	30.973	1.52136
F57F5.4a.2	1990	1803.74	23.3694	1.17461
F57F5.4a.3	1974	1787.74	87.6576	4.44535
F57F5.4b	1052	865.737	0	0
C04A11.4	3207	3020.74	326	9.78418
ZK154.7	2340	2153.74	161	6.77724
H15N14.1c	3023	2836.74	872.974	27.8999
H15N14.1d	2851	2664.74	28.9572	0.985195
H15N14.1e	3123	2936.74	471.057	14.5421
H15N14.1f	3119	2932.74	56.3511	1.742
