target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1678.24	2303.7	50.3701
Y110A7A.10.2	1787	1649.24	0.0650902	0.00144821
F27C8.1.1	1739	1601.24	201.641	4.62086
F27C8.1.2	1931	1793.24	37.3592	0.76447
F07C3.7	1738	1600.24	631	14.4692
F52H2.2a	1740	1602.24	423.245	9.69316
F52H2.2b	1738	1600.24	49.755	1.14091
T13A10.10a	1796	1658.24	428.55	9.4832
T13A10.10b	1598	1460.24	39.4503	0.991351
C55C2.5a	1834	1696.24	138.507	2.99629
C55C2.5b	1606	1468.24	0	0
C55C2.5c	1671	1533.24	19.4933	0.466527
C55C2.5d	1618	1480.24	0	0
T11F9.4a	1750	1612.24	260.804	5.93588
T11F9.4b	1682	1544.24	206.196	4.89967
F54D12.3	1503	1365.24	28	0.752575
F28F9.4	1464	1326.24	46	1.27273
Y53H1C.1a	2080	1942.24	1692.77	31.9813
Y53H1C.1b	1958	1820.24	247.232	4.98399
C50F2.9	258	132.315	5	1.38663
C50F2.10	358	223.274	22	3.61564
F54B8.5	270	142.767	0	0
Y38H6C.22	381	245.336	2	0.299137
T22H6.5	606	468.293	91	7.13059
T22H6.7	702	564.242	228	14.8276
M79.1a	4081	3943.24	673.921	6.27129
M79.1b	4012	3874.24	420.273	3.98058
M79.1c	3997	3859.24	126.807	1.20571
C24F3.5a	4719	4581.24	281	2.25074
C24F3.5b	4730	4592.24	0	0
F12B6.1a	6670	6532.24	284.067	1.59573
F12B6.1b	6624	6486.24	298.933	1.69115
Y39D8C.1	5546	5408.24	1215	8.24369
Y53C10A.9	4805	4667.24	218	1.71395
AC3.3	1405	1267.24	321.32	9.30422
F19G12.7	1719	1581.24	1	0.0232062
Y5H2A.3	1060	922.242	7.79615	0.310196
Y105C5A.4	1008	870.242	0	0
C03A7.7	1174	1036.24	226.481	8.01996
C03A7.8	1317	1179.24	225.586	7.01956
C03A7.14.1	1523	1385.24	406.824	10.7766
C03A7.14.2	1506	1368.24	95.1522	2.55186
R09F10.2	1212	1074.24	87.7194	2.99637
F35A5.3	1271	1133.24	130	4.20942
T01D1.6	1273	1135.24	204	6.59391
W09B12.1.1	2532	2394.24	74.8201	1.1467
W09B12.1.2	2468	2330.24	175.18	2.75858
Y44E3A.2	2208	2070.24	368	6.52271
Y48B6A.8	2202	2064.24	72	1.27989
Y48B6A.7	1930	1792.24	15	0.307112
C42D8.5a.1	3082	2944.24	1384.43	17.2544
C42D8.5a.2	3105	2967.24	1.85807	0.0229779
C42D8.5b	1383	1245.24	115.712	3.40979
ZK455.1.1	2831	2693.24	6825.12	92.9901
ZK455.1.2	3072	2934.24	60.8764	0.761298
F54H12.1a	2739	2601.24	21167.7	298.604
F54H12.1c.1	2562	2424.24	47.8061	0.723617
F54H12.1c.2	2500	2362.24	5.31833e-06	8.26137e-08
K11G12.2	1957	1819.24	41	0.82698
K11G12.7	1659	1521.24	24	0.578914
K03F8.2	1800	1662.24	31	0.684335
ZK973.5	1666	1528.24	5	0.120055
T09A5.3	1692	1554.24	41.1333	0.971129
ZC504.2.1	1770	1632.24	171	3.84426
ZC504.2.2	1732	1594.24	0	0
C40C9.2	1909	1771.24	16	0.33147
R02E12.8	1680	1542.24	7	0.166551
D2092.3	1386	1248.24	47	1.38166
R01E6.4a	2015	1877.24	59.0593	1.15444
R01E6.4b	1570	1432.24	4.94069	0.126582
T05C12.2	1595	1457.24	13	0.327351
F25G6.4	1506	1368.24	130	3.48644
F25G6.3	1822	1684.24	169	3.682
F53E10.2a	2249	2111.24	2.59701	0.0451374
F53E10.2b	1616	1478.24	15.7375	0.390652
F53E10.2c	2333	2195.24	2.76316	0.0461876
F53E10.2d	438	301.335	0	0
F53E10.2e	1155	1017.24	0	0
F53E10.2f	1071	933.242	0	0
F53E10.2g	1532	1394.24	15.5166	0.408377
F53E10.2h	287	157.839	1.91259	0.444641
F53E10.2i	176	69.324	0.477905	0.252965
F28F8.1	1617	1479.24	111	2.7535
C31H5.3a	1858	1720.24	0	0
C31H5.3b	1841	1703.24	34	0.732494
R06A4.10a	1702	1564.24	0	0
R06A4.10b	1693	1555.24	0	0
R06A4.10c	1841	1703.24	26.0403	0.561011
F27B3.2	1460	1322.24	23	0.63829
F48E3.7	1435	1297.24	17	0.480872
F59B1.9a	1692	1554.24	0	0
F59B1.9b	1659	1521.24	27	0.651279
T04C12.6.1	1366	1228.24	26.7251	0.79843
T04C12.6.2	1277	1139.24	10545.9	339.679
T04C12.6.3	1264	1126.24	0	0
T04C12.6.4	1346	1208.24	29943.4	909.387
T04C12.5.1	1335	1197.24	23525.9	721.051
T04C12.5.2	1321	1183.24	0.025193	0.000781283
T04C12.5.3	1335	1197.24	4435.21	135.936
T04C12.4.1	1558	1420.24	17431.8	450.382
T04C12.4.2	1553	1415.24	17.9145	0.464488
T04C12.4.3	1474	1336.24	31875.4	875.332
M03F4.2a	1669	1531.24	39.6731	0.950724
M03F4.2b.1	1596	1458.24	0	0
M03F4.2b.2	1606	1468.24	49305.1	1232.24
M03F4.2b.3	1599	1461.24	0	0
M03F4.2b.4	1541	1403.24	10.1327	0.264968
M03F4.2b.5	1603	1465.24	24.6427	0.617135
M03F4.2b.6	1576	1438.24	0	0
M03F4.2c	1633	1495.24	0	0
T25C8.2.1	1344	1206.24	8068.78	245.457
T25C8.2.2	1270	1132.24	12556.4	406.936
T25C8.2.3	1343	1205.24	7.7563e-05	2.36147e-06
F17C8.1	4203	4065.24	440	3.97162
C10F3.3	3343	3205.24	61	0.698346
C44F1.5.1	4149	4011.24	0	0
C44F1.5.2	4040	3902.24	420	3.94945
T01C2.1	3265	3127.24	388	4.55273
F39C12.2a	2213	2075.24	5.48729	0.0970266
F39C12.2b	2533	2395.24	342.466	5.24649
F39C12.2c	2443	2305.24	0	0
F39C12.2d	2049	1911.24	0	0
F39C12.2e	2611	2473.24	26.0471	0.38645
F57F5.4a.1	2032	1894.24	51.6217	0.999996
F57F5.4a.2	1990	1852.24	177.025	3.50703
F57F5.4a.3	1974	1836.24	477.274	9.5376
F57F5.4b	1052	914.242	88.079	3.53519
C04A11.4	3207	3069.24	785	9.38512
ZK154.7	2340	2202.24	704	11.7303
H15N14.1c	3023	2885.24	2302.01	29.2769
H15N14.1d	2851	2713.24	45.6159	0.61692
H15N14.1e	3123	2985.24	1640.72	20.1677
H15N14.1f	3119	2981.24	27.8326	0.342577
H15N14.1g	370	234.743	70.2454	10.9806
T20H4.4.1	1622	1484.24	3124.41	77.2441
T20H4.4.2	1697	1559.24	436.588	10.2745
Y50D7A.7	1882	1744.24	4695	98.7712
C02B4.1	4802	4664.24	376	2.95807
F08C6.1a.1	3905	3767.24	607.267	5.91504
F08C6.1a.2	3783	3645.24	582.84	5.86711
F08C6.1b.1	2883	2745.24	2.565e-06	3.42854e-08
F08C6.1b.2	1133	995.242	238.485	8.79293
F08C6.1c.1	3149	3011.24	32.9261	0.401233
F08C6.1c.2	3027	2889.24	27.4818	0.34903
D2030.10a.1	3225	3087.24	305.557	3.63181
D2030.10a.2	3268	3130.24	129.29	1.51561
D2030.10b	3239	3101.24	16.1531	0.191127
T14B1.2	1220	1082.24	41	1.39015
C02H7.3a	4574	4436.24	175.863	1.45466
C02H7.3b	4428	4290.24	153.137	1.30978
F32A7.6	1796	1658.24	550.926	12.1912
Y87G2A.4	961	823.242	206	9.18208
B0334.8a	3942	3804.24	3146.46	30.3498
B0334.8b	3978	3840.24	308.496	2.94776
F32A6.4a.1	2176	2038.24	261.313	4.70443
F32A6.4a.2	2137	1999.24	289.741	5.31797
F32A6.4b	1941	1803.24	3.78589	0.0770398
F32A6.4c	1787	1649.24	0	0
F32A6.4d	1493	1355.24	0	0
F32A6.4e	1921	1783.24	0	0
F32A6.4f	1107	969.242	0	0
F32A6.4g.1	1107	969.242	0	0
F32A6.4g.2	879	741.242	0	0
F32A6.4g.3	733	595.242	176.16	10.8596
Y62E10A.5a.1	689	551.242	553.354	36.8351
Y62E10A.5a.2	595	457.293	0.00542316	0.000435171
Y62E10A.5b	574	436.337	7.64059	0.642549
F09E5.13	1069	931.242	1527.04	60.1713
C25A1.11a	1606	1468.24	591.881	14.7924
C25A1.11b	1600	1462.24	0	0
C41G7.5a	1841	1703.24	19	0.409335
C41G7.5b	1803	1665.24	0	0
F58E10.4	1059	921.242	1161	46.2445
K07C11.2.1	1421	1283.24	1020.01	29.1675
K07C11.2.2	1343	1205.24	5309.99	161.667
B0207.4	1121	983.242	2548	95.0912
C25A11.4a	4732	4594.24	0	0
C25A11.4b	5172	5034.24	1572.73	11.4636
C25A11.4c.1	5187	5049.24	0	0
C25A11.4c.2	5141	5003.24	589.587	4.32412
C25A11.4d	6017	5879.24	275.319	1.71837
C25A11.4e	3987	3849.24	0.420761	0.00401108
C25A11.4f.1	6140	6002.24	0	0
C25A11.4f.2	6044	5906.24	0	0
C25A11.4g	5013	4875.24	211.23	1.58987
C25A11.4h	4437	4299.24	3.1141e-06	2.65792e-08
C25A11.4i	4311	4173.24	1192.22	10.483
C25A11.4j	4289	4151.24	6.54695e-08	5.78712e-10
C25A11.4k	5527	5389.24	0	0
C25A11.4l	4999	4861.24	95.4846	0.720755
C25A11.4m	4867	4729.24	0	0
D1022.7a.1	4299	4161.24	525.23	4.63156
D1022.7a.2	4264	4126.24	15.4076	0.137019
D1022.7b.1	4311	4173.24	2699.94	23.7401
D1022.7b.2	4279	4141.24	8947.6	79.2825
D1022.7c.1	1991	1853.24	52.7852	1.04516
