target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1641.95	505.226	24.3885
Y110A7A.10.2	1787	1612.95	0	0
F27C8.1.1	1739	1564.95	42	2.1272
F27C8.1.2	1931	1756.95	0	0
F07C3.7	1738	1563.95	91	4.61187
F52H2.2a	1740	1565.95	71.8219	3.63528
F52H2.2b	1738	1563.95	75.1781	3.81002
T13A10.10a	1796	1621.95	83.3115	4.07124
T13A10.10b	1598	1423.95	3.68847	0.20531
C55C2.5a	1834	1659.95	32	1.52797
C55C2.5b	1606	1431.95	0	0
C55C2.5c	1671	1496.95	0	0
C55C2.5d	1618	1443.95	0	0
T11F9.4a	1750	1575.95	92.6707	4.66078
T11F9.4b	1682	1507.95	10.3293	0.542928
F54D12.3	1503	1328.95	16	0.954268
F28F9.4	1464	1289.95	20	1.2289
Y53H1C.1a	2080	1905.95	343.068	14.2668
Y53H1C.1b	1958	1783.95	150.932	6.70589
C50F2.9	258	103.256	1	0.767613
C50F2.10	358	191.631	2	0.827221
F54B8.5	270	112.932	0	0
Y38H6C.22	381	213.14	0	0
T22H6.5	606	432.389	25	4.58273
T22H6.7	702	528.003	27	4.05308
M79.1a	4081	3906.95	95.2296	1.93194
M79.1b	4012	3837.95	112.77	2.32892
M79.1c	3997	3822.95	0	0
C24F3.5a	4719	4544.95	5.7108	0.0995925
C24F3.5b	4730	4555.95	0.289198	0.00503123
F12B6.1a	6670	6495.95	138.766	1.69316
F12B6.1b	6624	6449.95	53.2341	0.654172
Y39D8C.1	5546	5371.95	551	8.12977
Y53C10A.9	4805	4630.95	18	0.308078
AC3.3	1405	1230.95	39.762	2.56028
F19G12.7	1719	1544.95	0	0
Y5H2A.3	1060	885.948	1.38464	0.123876
Y105C5A.4	1008	833.948	0	0
C03A7.7	1174	999.948	16.4222	1.3017
C03A7.8	1317	1142.95	26.1961	1.81664
C03A7.14.1	1523	1348.95	84.8795	4.98731
C03A7.14.2	1506	1331.95	0	0
R09F10.2	1212	1037.95	0	0
F35A5.3	1271	1096.95	14	1.01158
T01D1.6	1273	1098.95	16	1.15399
W09B12.1.1	2532	2357.95	0	0
W09B12.1.2	2468	2293.95	28	0.96746
Y44E3A.2	2208	2033.95	109	4.24761
Y48B6A.8	2202	2027.95	24	0.938021
Y48B6A.7	1930	1755.95	6	0.270831
C42D8.5a.1	3082	2907.95	182.989	4.98766
C42D8.5a.2	3105	2930.95	0.0109729	0.000296737
C42D8.5b	1383	1208.95	0	0
ZK455.1.1	2831	2656.95	2322	69.2688
ZK455.1.2	3072	2897.95	0	0
F54H12.1a	2739	2564.95	6286.48	194.262
F54H12.1c.1	2562	2387.95	17.5131	0.581295
F54H12.1c.2	2500	2325.95	0	0
K11G12.2	1957	1782.95	2	0.0889098
K11G12.7	1659	1484.95	2	0.106752
K03F8.2	1800	1625.95	8	0.389979
ZK973.5	1666	1491.95	1	0.0531257
T09A5.3	1692	1517.95	3	0.156647
ZC504.2.1	1770	1595.95	10	0.496638
ZC504.2.2	1732	1557.95	0	0
C40C9.2	1909	1734.95	4	0.182739
R02E12.8	1680	1505.95	5	0.263159
D2092.3	1386	1211.95	9	0.588595
R01E6.4a	2015	1840.95	12.4109	0.534342
R01E6.4b	1570	1395.95	3.58912	0.203787
T05C12.2	1595	1420.95	3	0.167341
F25G6.4	1506	1331.95	33	1.96374
F25G6.3	1822	1647.95	26	1.25051
F53E10.2a	2249	2074.95	0	0
F53E10.2b	1616	1441.95	3.45349	0.189831
F53E10.2c	2333	2158.95	0.00210292	7.72039e-05
F53E10.2d	438	267.391	0	0
F53E10.2e	1155	980.948	0	0
F53E10.2f	1071	896.948	2.57524	0.227567
F53E10.2g	1532	1357.95	0	0
F53E10.2h	287	127.633	0	0
F53E10.2i	176	44.399	0	0
F28F8.1	1617	1442.95	14	0.769017
C31H5.3a	1858	1683.95	7	0.329479
C31H5.3b	1841	1666.95	0	0
R06A4.10a	1702	1527.95	0.00272728	0.000141475
R06A4.10b	1693	1518.95	3.99727	0.208583
R06A4.10c	1841	1666.95	0	0
F27B3.2	1460	1285.95	1	0.0616361
F48E3.7	1435	1260.95	4	0.251432
F59B1.9a	1692	1517.95	0	0
