target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1692.3	993.637	34.6568
Y110A7A.10.2	1787	1663.3	0.0375991	0.00133427
F27C8.1.1	1739	1615.3	99.348	3.63031
F27C8.1.2	1931	1807.3	37.652	1.22969
F07C3.7	1738	1614.3	346	12.6511
F52H2.2a	1740	1616.3	219	7.9976
F52H2.2b	1738	1614.3	0	0
T13A10.10a	1796	1672.3	177.325	6.25884
T13A10.10b	1598	1474.3	41.6749	1.6685
C55C2.5a	1834	1710.3	85	2.93349
C55C2.5b	1606	1482.3	0	0
C55C2.5c	1671	1547.3	0	0
C55C2.5d	1618	1494.3	0	0
T11F9.4a	1750	1626.3	93.5209	3.39426
T11F9.4b	1682	1558.3	164.479	6.23013
F54D12.3	1503	1379.3	13	0.556317
F28F9.4	1464	1340.3	30	1.32117
Y53H1C.1a	2080	1956.3	919.908	27.7553
Y53H1C.1b	1958	1834.3	32.0917	1.03267
C50F2.9	258	142.535	3	1.24233
C50F2.10	358	236.551	2	0.499048
F54B8.5	270	153.507	0	0
Y38H6C.22	381	258.647	2	0.456414
T22H6.5	606	482.295	33	4.03866
T22H6.7	702	578.295	72	7.34885
M79.1a	4081	3957.3	474.015	7.07017
M79.1b	4012	3888.3	166.985	2.53487
M79.1c	3997	3873.3	0	0
C24F3.5a	4719	4595.3	215	2.7616
C24F3.5b	4730	4606.3	0	0
F12B6.1a	6670	6546.3	0.0396591	0.000357588
F12B6.1b	6624	6500.3	387.96	3.52282
Y39D8C.1	5546	5422.3	1082	11.7782
Y53C10A.9	4805	4681.3	172	2.1687
AC3.3	1405	1281.3	200.331	9.22859
F19G12.7	1719	1595.3	1	0.0369995
Y5H2A.3	1060	936.295	6.27282	0.395445
Y105C5A.4	1008	884.295	0	0
C03A7.7	1174	1050.3	133.277	7.49
C03A7.8	1317	1193.3	153.472	7.59131
C03A7.14.1	1523	1399.3	334.643	14.1159
C03A7.14.2	1506	1382.3	35.5022	1.51597
R09F10.2	1212	1088.3	60	3.25418
F35A5.3	1271	1147.3	105	5.40195
T01D1.6	1273	1149.3	161	8.26858
W09B12.1.1	2532	2408.3	0	0
W09B12.1.2	2468	2344.3	117	2.94585
Y44E3A.2	2208	2084.3	207	5.86202
Y48B6A.8	2202	2078.3	34	0.965624
Y48B6A.7	1930	1806.3	2	0.0653548
C42D8.5a.1	3082	2958.3	219.548	4.38051
C42D8.5a.2	3105	2981.3	734.32	14.5384
C42D8.5b	1383	1259.3	52.9771	2.48312
ZK455.1.1	2831	2707.3	4031.13	87.8876
ZK455.1.2	3072	2948.3	97.8687	1.95934
F54H12.1a	2739	2615.3	12440.3	280.767
F54H12.1c.1	2562	2438.3	42.3209	1.02448
F54H12.1c.2	2500	2376.3	6.26876e-08	1.5571e-09
K11G12.2	1957	1833.3	18	0.579531
K11G12.7	1659	1535.3	10	0.384454
K03F8.2	1800	1676.3	11	0.387328
ZK973.5	1666	1542.3	4	0.153084
T09A5.3	1692	1568.3	17	0.63982
ZC504.2.1	1770	1646.3	0	0
ZC504.2.2	1732	1608.3	78	2.86263
C40C9.2	1909	1785.3	8	0.264494
R02E12.8	1680	1556.3	1	0.0379266
D2092.3	1386	1262.3	20	0.935202
R01E6.4a	2015	1891.3	34.0008	1.06112
R01E6.4b	1570	1446.3	5.99918	0.244834
T05C12.2	1595	1471.3	4	0.160471
F25G6.4	1506	1382.3	54	2.30584
F25G6.3	1822	1698.3	74.1489	2.57708
F53E10.2a	2249	2125.3	0	0
F53E10.2b	1616	1492.3	0	0
F53E10.2c	2333	2209.3	0	0
F53E10.2d	438	314.718	0	0
F53E10.2e	1155	1031.3	0	0
F53E10.2f	1071	947.295	1.14466	0.0713225
F53E10.2g	1532	1408.3	10.062	0.421722
F53E10.2h	287	168.884	2.79336	0.97628
F53E10.2i	176	74.8205	0	0
F28F8.1	1617	1493.3	53	2.09492
C31H5.3a	1858	1734.3	6.39574e-05	2.17673e-06
C31H5.3b	1841	1717.3	23.9999	0.8249
R06A4.10a	1702	1578.3	0.00025948	9.70403e-06
R06A4.10b	1693	1569.3	0	0
R06A4.10c	1841	1717.3	22.9997	0.790523
F27B3.2	1460	1336.3	4	0.176683
F48E3.7	1435	1311.3	14	0.630179
F59B1.9a	1692	1568.3	0	0
F59B1.9b	1659	1535.3	6	0.230672
T04C12.6.1	1366	1242.3	13.181	0.626266
T04C12.6.2	1277	1153.3	5273.07	269.873
T04C12.6.3	1264	1140.3	0	0
T04C12.6.4	1346	1222.3	18921.6	913.729
T04C12.5.1	1335	1211.3	11545.4	562.596
T04C12.5.2	1321	1197.3	4.12271e-05	2.03244e-06
T04C12.5.3	1335	1211.3	3112.93	151.69
T04C12.4.1	1558	1434.3	7803.25	321.124
T04C12.4.2	1553	1429.3	0	0
T04C12.4.3	1474	1350.3	19326.1	844.795
M03F4.2a	1669	1545.3	49.8896	1.90561
M03F4.2b.1	1596	1472.3	0	0
M03F4.2b.2	1606	1482.3	29271.1	1165.58
M03F4.2b.3	1599	1475.3	20.9528	0.838302
M03F4.2b.4	1541	1417.3	1.04635e-06	4.35768e-08
M03F4.2b.5	1603	1479.3	20.5065	0.818227
M03F4.2b.6	1576	1452.3	0	0
M03F4.2c	1633	1509.3	13.5328	0.529238
T25C8.2.1	1344	1220.3	7296.14	352.911
T25C8.2.2	1270	1146.3	4249.09	218.794
T25C8.2.3	1343	1219.3	9.28859	0.449653
F17C8.1	4203	4079.3	246	3.55948
C10F3.3	3343	3219.3	31	0.568378
C44F1.5.1	4149	4025.3	36.9293	0.541514
C44F1.5.2	4040	3916.3	191.071	2.87975
T01C2.1	3265	3141.3	212	3.98349
F39C12.2a	2213	2089.3	6.27857	0.177377
F39C12.2b	2533	2409.3	146.093	3.57911
F39C12.2c	2443	2319.3	0	0
F39C12.2d	2049	1925.3	13.6286	0.417822
F39C12.2e	2611	2487.3	0	0
F57F5.4a.1	2032	1908.3	30.2468	0.935557
F57F5.4a.2	1990	1866.3	44.3397	1.40233
F57F5.4a.3	1974	1850.3	217.102	6.92563
F57F5.4b	1052	928.295	42.3114	2.69035
C04A11.4	3207	3083.3	377	7.2171
ZK154.7	2340	2216.3	323	8.60224
