target_id	length	eff_length	est_counts	tpm
Y110A7A.10.1	1816	1641.7	187.561	14.5464
Y110A7A.10.2	1787	1612.7	0	0
F27C8.1.1	1739	1564.7	32	2.60391
F27C8.1.2	1931	1756.7	0	0
F07C3.7	1738	1563.7	17	1.38421
F52H2.2a	1740	1565.7	58.9888	4.79698
F52H2.2b	1738	1563.7	15.0112	1.22227
T13A10.10a	1796	1621.7	29.9472	2.35122
T13A10.10b	1598	1423.7	6.05276	0.541305
C55C2.5a	1834	1659.7	14	1.074
C55C2.5b	1606	1431.7	0	0
C55C2.5c	1671	1496.7	0	0
C55C2.5d	1618	1443.7	2.84961e-08	2.51313e-09
T11F9.4a	1750	1575.7	23.172	1.8724
T11F9.4b	1682	1507.7	19.828	1.67444
F54D12.3	1503	1328.7	1	0.0958253
F28F9.4	1464	1289.7	4	0.394892
Y53H1C.1a	2080	1905.7	144.733	9.66986
Y53H1C.1b	1958	1783.7	69.2669	4.94437
C50F2.9	258	102.925	0	0
C50F2.10	358	191.011	0	0
F54B8.5	270	112.322	0	0
Y38H6C.22	381	212.76	1	0.598436
T22H6.5	606	432.241	11	3.24021
T22H6.7	702	527.741	15	3.61891
M79.1a	4081	3906.7	50.6869	1.65193
M79.1b	4012	3837.7	47.3131	1.5697
M79.1c	3997	3822.7	0	0
C24F3.5a	4719	4544.7	3.78082	0.105922
C24F3.5b	4730	4555.7	0.219183	0.00612574
F12B6.1a	6670	6495.7	0.0326052	0.000639097
F12B6.1b	6624	6449.7	140.967	2.78282
Y39D8C.1	5546	5371.7	343	8.12997
Y53C10A.9	4805	4630.7	4	0.109982
AC3.3	1405	1230.7	17.9706	1.85916
F19G12.7	1719	1544.7	0	0
Y5H2A.3	1060	885.699	1	0.143754
Y105C5A.4	1008	833.699	0.25	0.0381801
C03A7.7	1174	999.699	7.90019	1.00618
C03A7.8	1317	1142.7	19.6013	2.18404
C03A7.14.1	1523	1348.7	29.4731	2.78239
C03A7.14.2	1506	1331.7	0	0
R09F10.2	1212	1037.7	5	0.613487
F35A5.3	1271	1096.7	8	0.928772
T01D1.6	1273	1098.7	11	1.27474
W09B12.1.1	2532	2357.7	0	0
W09B12.1.2	2468	2293.7	27	1.49877
Y44E3A.2	2208	2033.7	68	4.25725
Y48B6A.8	2202	2027.7	17	1.06746
Y48B6A.7	1930	1755.7	1	0.0725198
C42D8.5a.1	3082	2907.7	133.478	5.84477
C42D8.5a.2	3105	2930.7	0.0124327	0.000540134
C42D8.5b	1383	1208.7	15.5095	1.63375
ZK455.1.1	2831	2656.7	1081	51.8072
ZK455.1.2	3072	2897.7	0	0
F54H12.1a	2739	2564.7	3094.34	153.617
F54H12.1c.1	2562	2387.7	20.6586	1.10161
F54H12.1c.2	2500	2325.7	0	0
K11G12.2	1957	1782.7	2	0.142843
K11G12.7	1659	1484.7	0	0
K03F8.2	1800	1625.7	0	0
ZK973.5	1666	1491.7	0	0
T09A5.3	1692	1517.7	1	0.0838921
ZC504.2.1	1770	1595.7	0	0
ZC504.2.2	1732	1557.7	7	0.572165
C40C9.2	1909	1734.7	1	0.0733977
R02E12.8	1680	1505.7	0	0
D2092.3	1386	1211.7	3	0.315234
R01E6.4a	2015	1840.7	0	0
R01E6.4b	1570	1395.7	5	0.456126
T05C12.2	1595	1420.7	0	0
F25G6.4	1506	1331.7	3	0.286828
F25G6.3	1822	1647.7	12	0.927278
F53E10.2a	2249	2074.7	0	0
F53E10.2b	1616	1441.7	0	0
F53E10.2c	2333	2158.7	0	0
F53E10.2d	438	267.491	0	0
F53E10.2e	1155	980.699	0	0
F53E10.2f	1071	896.699	0	0
F53E10.2g	1532	1357.7	5	0.468892
F53E10.2h	287	126.649	0	0
F53E10.2i	176	44.5272	0	0
F28F8.1	1617	1442.7	5	0.441266
C31H5.3a	1858	1683.7	0	0
C31H5.3b	1841	1666.7	0	0
R06A4.10a	1702	1527.7	7	0.583401
R06A4.10b	1693	1518.7	0	0
R06A4.10c	1841	1666.7	0	0
F27B3.2	1460	1285.7	1	0.0990301
F48E3.7	1435	1260.7	0	0
F59B1.9a	1692	1517.7	0	0
F59B1.9b	1659	1484.7	1	0.0857567
T04C12.6.1	1366	1191.7	26.3016	2.81011
T04C12.6.2	1277	1102.7	1363.15	157.396
T04C12.6.3	1264	1089.7	0	0
T04C12.6.4	1346	1171.7	4738.56	514.917
T04C12.5.1	1335	1160.7	6375.74	699.387
T04C12.5.2	1321	1146.7	144.099	15.9999
T04C12.5.3	1335	1160.7	512.991	56.2726
T04C12.4.1	1558	1383.7	1301.34	119.744
T04C12.4.2	1553	1378.7	0	0
T04C12.4.3	1474	1299.7	2445.88	239.607
M03F4.2a	1669	1494.7	236.15	20.116
M03F4.2b.1	1596	1421.7	0	0
M03F4.2b.2	1606	1431.7	4821.55	428.787
M03F4.2b.3	1599	1424.7	7.41139	0.662343
M03F4.2b.4	1541	1366.7	0	0
M03F4.2b.5	1603	1428.7	14.9041	1.32822
M03F4.2b.6	1576	1401.7	0	0
M03F4.2c	1633	1458.7	19.4399	1.69681
T25C8.2.1	1344	1169.7	395.169	43.0145
T25C8.2.2	1270	1095.7	3173.31	368.746
T25C8.2.3	1343	1168.7	0	0
F17C8.1	4203	4028.7	35	1.10614
C10F3.3	3343	3168.7	6	0.241089
C44F1.5.1	4149	3974.7	36.465	1.1681
C44F1.5.2	4040	3865.7	17.535	0.577543
T01C2.1	3265	3090.7	11	0.453151
F39C12.2a	2213	2038.7	0	0
F39C12.2b	2533	2358.7	14.62	0.789192
F39C12.2c	2443	2268.7	0	0
F39C12.2d	2049	1874.7	8.37997	0.569138
F39C12.2e	2611	2436.7	0	0
F57F5.4a.1	2032	1857.7	0	0
F57F5.4a.2	1990	1815.7	0.000983326	6.89541e-05
F57F5.4a.3	1974	1799.7	33.1822	2.34753
F57F5.4b	1052	877.699	9.81684	1.42407
C04A11.4	3207	3032.7	139	5.83569
ZK154.7	2340	2165.7	70	4.11535
H15N14.1c	3023	2848.7	338.896	15.147
H15N14.1d	2851	2676.7	0	0
H15N14.1e	3123	2948.7	218.599	9.43897
H15N14.1f	3119	2944.7	0	0
H15N14.1g	370	202.328	9.50453	5.98109
T20H4.4.1	1622	1447.7	237.697	20.9051
T20H4.4.2	1697	1522.7	20.3027	1.69764
Y50D7A.7	1882	1707.7	666	49.6557
C02B4.1	4802	4627.7	33	0.907936
F08C6.1a.1	3905	3730.7	18.1964	0.621013
F08C6.1a.2	3783	3608.7	110.781	3.90859
F08C6.1b.1	2883	2708.7	0	0
F08C6.1b.2	1133	958.699	25.4952	3.38597
F08C6.1c.1	3149	2974.7	9.87381	0.422618
F08C6.1c.2	3027	2852.7	94.654	4.22464
D2030.10a.1	3225	3050.7	8	0.333885
D2030.10a.2	3268	3093.7	5.52566e-07	2.27412e-08
D2030.10b	3239	3064.7	0	0
T14B1.2	1220	1045.7	2	0.243517
C02H7.3a	4574	4399.7	25.0597	0.725203
C02H7.3b	4428	4253.7	22.9403	0.686655
F32A7.6	1796	1621.7	43.5925	3.42254
Y87G2A.4	961	786.699	21	3.39874
B0334.8a	3942	3767.7	338.967	11.4548
B0334.8b	3978	3803.7	24.0333	0.804478
F32A6.4a.1	2176	2001.7	0	0
F32A6.4a.2	2137	1962.7	83.4483	5.4134
F32A6.4b	1941	1766.7	7.42385	0.535024
F32A6.4c	1787	1612.7	0	0
F32A6.4d	1493	1318.7	4.12788	0.398555
F32A6.4e	1921	1746.7	0	0
F32A6.4f	1107	932.699	0	0
F32A6.4g.1	1107	932.699	0	0
F32A6.4g.2	879	704.699	0	0
F32A6.4g.3	733	558.699	0	0
Y62E10A.5a.1	689	514.78	91	22.5074
Y62E10A.5a.2	595	421.339	0	0
